P_Cluster_0,P_Cluster_1,P_Cluster_2,P_Cluster_3,P_Cluster_4,Player,Cluster
3.1030895e-27,0.7580986,1.3032694e-14,0.2418918,9.607944e-06,Sam Johnstone,0
1.0,0.0,0.0,0.0,3.1884924e-33,Paul Joly,3
0.0,0.6366819,1.0445561e-27,0.3633179,1.7679563e-30,Curtis Jones,0
4.76907e-33,0.0,0.0,2.0623004e-18,1.0,Frenkie de Jong,1
9.536794e-06,1.850262e-05,0.99854535,0.0014266197,2.8337885e-15,Joan Jordán,4
1.0,7.5792294e-34,2.1053873e-37,0.0,7.8868014e-20,Jorginho,3
0.0,1.0,0.0,0.0,0.0,Jesse Joronen,0
0.0,1.0,0.0,0.0,0.0,Jota,0
2.7199758e-07,6.291466e-32,2.1e-44,2.1760648e-06,0.9999977,Diogo Jota,3
0.0,5.3874814e-38,0.0,0.17420495,0.82579505,Antoine Joujou,2
0.0,0.0,0.0,6.74e-43,1.0,Luka Jović,1
1.3133842e-35,0.76051617,0.23948395,0.0,5.8342643e-30,Juanmi,4
1.3331408e-09,0.010812794,0.9891833,3.967501e-06,5.8337723e-12,Juanmi,4
0.0,0.0,0.0,6.147208e-15,1.0,Juanpe,1
5.7088146e-05,7.449354e-11,0.9999427,4.3746378e-35,5.833092e-20,Jubal,4
0.0,0.99999833,2.0441525e-33,1.7592554e-06,0.0,Anthony Jung,0
3.0199703e-12,0.0,0.0,1.274149e-39,1.0,Luiz Lúcio Reis Júnior,1
1.865044e-20,6.764082e-06,0.9999934,0.0,2.1623e-41,Hamed Junior Traorè,4
0.88350093,8.771577e-05,0.11641142,1.5128972e-26,1.4709235e-16,Vinicius Júnior,4
4.0811287e-12,2.7054793e-06,0.9999971,0.0,6.4642944e-32,Josip Juranović,4
0.0,1.0,1.8586855e-22,0.0,0.0,David Jurásek,0
3.3781693e-09,1.3188931e-07,2.847093e-31,0.9999997,1.02975804e-07,Stanko Jurić,4
5.5921927e-36,1.0,3.714217e-08,4.1886442e-22,0.0,James Justin,4
0.0,4.526e-42,0.0,4.495805e-12,1.0,Filip Jørgensen,1
2.3354337e-08,2.083621e-05,0.9999791,1.0754467e-20,1.1534879e-18,Mohamed Kaba,4
0.0,1.0,1.8657577e-33,0.0,0.0,Yusuf Kabadayı,0
0.0,0.0,0.0,0.0,1.0,Almugera Kabar,1
7.202993e-19,0.87599677,2.2280394e-05,0.12398095,2.9045814e-20,Christian Kabasele,0
0.0,1.21733234e-17,0.0,0.9999795,2.037265e-05,Issa Kaboré,2
0.0,1.1577951e-10,1.0,0.0,0.0,Yaya Kader Fofana,4
2.21e-43,1.0,0.0,3.6666624e-08,1.6649215e-28,Pavel Kadeřábek,0
0.0,0.40473878,0.0,0.5952609,4.907362e-07,Tino Kadewere,2
8.361785e-05,1.1890867e-05,0.9999047,2.5417095e-18,2.5553044e-15,Ferdi Kadioglu,4
0.0,1.8808084e-09,0.0,1.0,1.3451913e-36,Arnaud Kalimuendo,2
0.0,0.0,0.0,5.37948e-07,0.99999905,Pierre Kalulu,2
1.4852303e-28,1.0188356e-17,5.731947e-23,1.0,2.2122439e-13,Justin-Noël Kalumba,2
5.227084e-09,7.1784663e-09,1.0,1.2305e-41,1.2243469e-23,Daichi Kamada,4
0.0,8.088692e-12,1.0,0.0,0.0,Waren Kamanzi,4
0.0,1.0,0.0,1.5500117e-16,0.0,Boubacar Kamara,0
0.0,0.9993369,0.00066329504,5.0170905e-15,1.070749e-39,Glen Kamara,0
0.08646643,2.1546349e-07,0.9135336,9.3239745e-09,3.446441e-09,Hassane Kamara,4
0.9878578,2.4665943e-25,0.01214225,6.1612994e-36,2.3368816e-12,Noham Kamara,3
0.0,0.0,0.0,0.0088337045,0.9911663,Willy Kambwala,1
0.27784893,7.975333e-18,0.72215104,2.9544583e-33,3.0866492e-16,Jakub Kamiński,4
0.4724722,3.6529627e-25,0.5275277,5.0843466e-24,2.5422778e-21,Kevin Kampl,4
0.0,0.0,0.0,1.0,5.5093256e-18,Nordine Kandil,2
9.107133e-28,6.4253187e-27,0.0,2.6222008e-19,1.0,Harry Kane,1
1.1166124e-35,0.0010616885,8.12446e-15,0.9989382,1.5884996e-18,Lee Kang-in,2
1.0,5.8331456e-32,1.6683574e-25,0.0,3.413895e-26,Yann Karamoh,3
0.3353157,1.0911973e-13,1.3253648e-13,0.1149745,0.54970974,Atakan Karazor,3
8.175678e-06,2.1401048e-11,0.999256,0.0007357588,1.9106618e-22,Jesper Karlsson,4
1.0,0.0,0.0,0.0,1.7770324e-20,Jesper Karlsson,3
1.4555734e-05,5.577647e-06,0.99998,3.2292804e-17,1.0207829e-13,Jesper Karlström,4
0.9999971,0.0,2.7918024e-06,7.295114e-39,6.1616014e-22,Lior Kasa,3
4.215383e-36,0.0,0.0,0.00016677612,0.9998331,Grigoris Kastanos,1
0.92243963,7.404961e-10,0.077560216,4.418175e-20,2.2677849e-08,Mikkel Kaufmann,3
4.586e-42,4.6740102e-33,0.0,1.2364193e-07,0.9999997,Joachim Kayi Sanda,1
5.01575e-06,4.7586147e-28,1.4986591e-09,3.6019067e-08,0.99999475,Michael Kayode,1
4.567e-42,0.1609073,5.7857766e-13,0.8390927,4.8554784e-17,Michael Kayode,2
0.0,0.0,0.0,0.0,1.0,Moise Kean,1
0.99994475,3.555735e-16,2.991001e-07,6.3465413e-11,5.546486e-05,Michael Keane,3
0.034741614,1.436614e-16,0.9652584,6.1359195e-14,3.1741592e-11,Yassine Kechta,4
0.00015494063,7.9513266e-05,0.99976444,7.5517573e-07,1.27408665e-11,Thilo Kehrer,4
0.36713326,1.4234104e-06,0.6328653,8.328131e-10,7.024309e-08,Abdoulaye Keita,4
2.8e-44,0.077995844,1.356285e-21,0.92200416,6.168167e-28,Mandela Keita,2
7.005577e-34,0.011762411,2.2014854e-05,0.9882154,9.556593e-14,Yannik Keitel,2
0.0,0.0,0.0,4.6589843e-11,1.0,Andu Kelati,1
2.4259546e-33,1.0662312e-05,0.0054904437,0.99449897,7.8364885e-25,Caoimhín Kelleher,4
6.628364e-10,1.0951859e-06,0.99999905,1.7002221e-28,9.413006e-22,Thomas Keller,4
0.0,0.8853537,0.0,0.1146464,3.6571908e-38,Lloyd Kelly,0
0.0,3.059347e-39,0.0,1.0,2.1199815e-23,Lloyd Kelly,2
1.0392288e-11,0.00040820797,0.99959195,8.431477e-25,1.5787867e-24,Aljoscha Kemlein,4
1.0,3.47791e-40,1.2660031e-11,0.0,9.356728e-22,Marc-Oliver Kempf,3
0.0,1.0,4.1788917e-15,1.113802e-39,0.0,Kenedy,4
9.4966e-40,0.0,0.0,0.0,1.0,Luca Kerber,1
1.0,0.0,1.69253e-18,0.0,8.968537e-21,Milos Kerkez,3
1.4875158e-20,0.9999543,4.561945e-05,2.8076374e-33,3.2338088e-37,Reda Khadra,0
5.594719e-18,0.0,0.0,6.353374e-33,1.0,Bilal El Khannouss,1
0.9512306,5.2923724e-07,1.6962748e-06,0.026592547,0.022174407,Wahbi Khazri,4
6.569412e-13,0.0033230856,0.99667716,4.286043e-08,3.2959267e-16,Rani Khedira,4
9.79188e-07,1e-44,0.0,0.0,0.99999905,Abdukodir Khusanov,1
0.0,1.0,7.6847986e-14,0.0,2.1e-44,Abdukodir Khusanov,0
2.7419953e-38,1.577971e-35,0.0,0.996157,0.003843088,Kialonda,2
0.024475783,6.838705e-10,0.9755233,6.1695156e-11,1.1034892e-06,Kiké,4
0.0,0.0,0.0,1.7055529e-16,1.0,Max Kilman,1
0.90621966,2.4345345e-05,0.09375554,4.2584595e-12,3.6609584e-09,Joshua Kimmich,4
0.9999997,4.857067e-34,0.0,0.0,2.4699875e-07,Presnel Kimpembe,3
0.0,0.0,0.0,1.0,2.1492412e-09,Joshua King,2
3.065403e-21,0.1874974,0.81250286,1.992391e-29,1.7298143e-33,Joshua King,4
9.90015e-06,4.135739e-08,0.0019310267,0.99805874,1.5557663e-07,Tom King,4
0.0,4.6e-44,0.0,1.0,0.0,Antonín Kinský,2
0.993123,1.9285163e-20,0.0068774493,2.3207938e-19,1.9747768e-09,Cédric Kipré,3
7.1812127e-07,3.3180825e-14,0.99999905,4.950969e-21,1.8679528e-31,Jakub Kiwior,4
1.5523864e-21,0.99933416,0.0006622281,3.7252034e-06,2.8941117e-17,Tim Kleindienst,0
1.5046014e-10,4.7017144e-05,0.029455967,0.9704972,8.560639e-15,Lukas Klostermann,4
0.007381808,2.8381734e-35,0.9926183,0.0,6.937511e-30,Justin Kluivert,4
1.0,0.0,6.454621e-36,0.0,2.7614164e-29,Ansgar Knauff,3
0.0,0.0,0.0,5.9046974e-32,1.0,Magnus Knudsen,1
0.0,0.0,0.0,3.938472e-29,1.0,Gregor Kobel,1
7.667332e-14,1.0744551e-11,1.0,0.0,2.3769674e-38,Robin Koch,4
0.0,1.0,4.5736342e-10,0.0,2.3436884e-31,Hervé Koffi,0
0.0,0.0,0.0,1.2433339e-15,1.0,Magnus Kofod Andersen,1
0.0,0.0,0.0,0.99880165,0.0011982245,Derrick Köhn,2
8.0422495e-08,6.4836618e-06,0.9999934,1.1649896e-07,8.3834e-18,Philipp Köhn,4
0.0,1.0,0.0,0.0,0.0,Dominik Kohr,0
1.3684836e-12,0.011674048,0.9883261,3.359806e-08,9.98932e-17,Koka,4
0.9999992,0.0,6.8903677e-07,0.0,0.0,Koke,3
2.4418427e-05,2.7739872e-24,3.7641003e-21,0.0012426545,0.99873286,Sead Kolašinac,3
3.2e-44,0.0,0.0,0.0,1.0,Randal Kolo Muani,1
6.2592626e-06,6.0165983e-10,4.1095518e-13,0.65639305,0.34360063,Randal Kolo Muani,4
0.0,1.0,5.822741e-32,7.428956e-32,9.2017805e-18,Marco Komenda,0
5.5697747e-06,5.869506e-06,0.9892384,0.010750177,2.7681465e-13,Mert Kömür,4
0.0,0.0,0.0,0.0,1.0,Ibrahima Konaté,1
0.99855244,7.574011e-38,0.0014479891,1.7924028e-30,1.170125e-18,Ismael Konate,3
6.0474525e-07,1.6071548e-28,0.0,0.0,0.99999946,Geoffrey Kondogbia,1
0.0,1e-45,0.0,1.0,1.6131924e-36,Abdoul Koné,2
1.0,2.0078595e-26,0.0,0.0,9.375078e-10,Amadou Koné,3
0.0,4.263484e-26,0.0,1.0,1.1924987e-25,Ismaël Koné,2
0.0033745333,4.9846562e-09,0.9966259,5.993377e-34,2.4826792e-18,Ismaël Koné,4
1.0,0.0,5.4584974e-16,6.088788e-39,3.0337312e-14,Manu Koné,3
0.0,0.0,0.0,9.46403e-06,0.99999046,Ezri Konsa,1
2e-44,0.9574974,2.1366495e-23,0.04250251,1.9534845e-19,Teun Koopmeiners,0
4.4485586e-23,0.9994417,0.0005584524,1.7871675e-36,2.5616e-41,Kacper Koscierski,0
1.1851425e-07,0.0,1.0,0.0,0.0,Odilon Kossounou,4
0.0,0.0,0.0,0.0,1.0,Christian Kouamé,1
0.009997611,2.4748624e-08,0.9859575,0.0040451665,6.980024e-11,Christian Kouamé,4
0.0,1.0,0.0,2.4441369e-15,5.115e-42,Henri Koudossou,0
0.0,0.9999993,4.562419e-07,2.0590886e-07,5.6860972e-33,Konstantinos Koulierakis,0
0.0,0.0,0.0,1.0,6.613091e-08,Emmanuel Koum Mbondo,2
1.12504125e-32,1.0,2.6035638e-10,0.0,0.0,Jules Koundé,0
1.0807432e-06,0.00050327554,0.99949557,8.8869016e-14,4.1001488e-13,Boubakar Kouyaté,4
1.0,0.0,0.0,0.0,0.0,Mateo Kovačić,3
0.0,9.5237843e-14,0.0,1.0,0.0,Viktor Kovalenko,2
0.9999152,4.325515e-22,8.4485706e-05,1.8711108e-10,1.4705753e-09,Matej Kovar,3
0.0,0.0,0.0,1.0,3.3825648e-10,Mateusz Kowalski,2
0.9912976,0.0,0.008702396,1.605184e-33,1.5477517e-27,Goduine Koyalipou,3
1.6267855e-16,9.890363e-23,1.0,0.0,0.0,Caleb Kporha,4
1.1674949e-06,7.4414564e-19,0.99999905,2.8785235e-23,8.05608e-35,Emil Krafth,4
0.0,1.3346476e-12,0.0,1.0,2.1701043e-25,Alex Král,2
0.0,0.0,0.0,1.0,0.0,Andrej Kramarić,2
2.1223919e-07,0.9978899,0.0020962977,1.38209725e-05,5.0528084e-25,Frans Krätzig,4
1.0,0.0,7.096797e-24,0.0,2.129e-42,Frans Krätzig,3
0.9990806,4.6239307e-17,0.0003810058,0.00053168886,6.783003e-06,Tom Krauß,3
1.5342452e-32,1.6877e-41,1.0,0.0,0.0,Ladislav Krejčí,4
4.641764e-09,3.8394892e-14,2.7419748e-15,0.862187,0.13781305,Rasmus Kristensen,2
3.1808605e-12,0.0004188431,0.99958146,3.8136565e-23,2.6064893e-22,Thomas Kristensen,4
0.0,0.9999995,1.8324344e-28,3.7166708e-07,1.4427469e-18,Nikola Krstović,0
0.9998856,5.902123e-27,1.7770245e-10,3.041219e-16,0.000114088405,Lukas Kübler,3
9.663922e-20,0.5431227,4.938947e-16,0.45687726,1.819097e-09,Takefusa Kubo,0
2.4302358e-09,0.0016329096,0.9983667,1.5684992e-11,6.167984e-19,Mohammed Kudus,4
0.0,0.0,0.0,1.3357729e-05,0.9999866,Dejan Kulusevski,1
1.4533928e-05,1.4285093e-09,0.9999857,1.9703024e-10,3.4941444e-20,Sael Kumbedi,4
0.0,0.0,0.0,1.2983617e-14,1.0,Marash Kumbulla,1
0.048028454,3.3448217e-21,0.95197153,6.941586e-23,1.680405e-16,Jonah Kusi-Asare,4
0.0,1.0,2.3678688e-18,0.0,0.0,Daler Kuzyaev,0
0.0,9.188624e-11,0.0,1.0,1.19e-43,Khvicha Kvaratskhelia,2
1.1965007e-38,0.023495093,0.9765048,2.230984e-26,1e-45,Khvicha Kvaratskhelia,4
0.46134892,4.3627633e-24,1.336617e-38,7.3693266e-29,0.5386509,Moritz-Broni Kwarteng,3
8.154204e-15,0.0025143053,0.99748546,4.2526524e-10,2.6280502e-18,Giorgos Kyriakopoulos,4
0.0,0.56440866,6.5672344e-20,0.4355894,1.691456e-06,Luca de la Torre,0
0.0,1.0858363e-10,0.0,1.0,1.050276e-38,Rémy Labeau Lascary,2
1.0,8.084298e-38,0.0,0.0,1.0402626e-10,Gaëtan Laborde,3
2.6047235e-12,0.988033,4.5527986e-06,0.000603595,0.011358737,Nediljko Labrović,4
3.006605e-29,0.99999994,8.1519005e-08,5.8676513e-16,2.7810802e-36,Alexandre Lacazette,4
1.817102e-10,0.0014568691,0.9985429,6.3688717e-28,5.556672e-24,Younes Lachaab,4
0.0,0.09502441,0.0,0.90497553,0.0,Maxence Lacroix,2
1.9447384e-06,5.1972497e-09,0.99999815,8.525411e-11,1.4074954e-23,Alban Lafont,4
1.371547e-39,1.3942808e-05,0.9999857,0.0,4.894393e-35,Yoel Lago,4
1.0001343e-36,0.003390832,0.99660873,0.0,9.065148e-30,Konrad Laimer,4
0.0,1.924045e-09,0.0,1.0,0.0,Stefan Lainer,2
7.850645e-09,8e-45,0.0,4.7028467e-23,1.0,Kenny Lala,3
0.0,1.0,0.0,6.8731764e-25,3.5431878e-36,Adam Lallana,0
0.0,1.0,2.848112e-25,1.22909665e-23,0.0,Mathis Lambourde,0
0.0,3.491248e-08,2.2e-44,1.0,6.576822e-13,Mohamed Lamine Bayo,2
0.0014946751,0.00012567235,0.9983667,1.2504178e-05,1.4223281e-11,Tariq Lamptey,4
1.0,3.0802544e-21,3.3123706e-19,0.0,1.5315253e-18,Will Lankshear,3
0.0,1.1382904e-31,0.0,0.13541016,0.86458975,Gianluca Lapadula,1
0.82646984,1.3848469e-20,1.9647209e-15,2.6334853e-06,0.17352754,Cyle Larin,3
0.0,1.8153589e-22,0.0,1.0,2.2158593e-09,Gautier Larsonneur,2
0.9995728,4.7471015e-28,0.00042727226,3.6572444e-17,1.227863e-10,Hugo Larsson,3
1.8989855e-14,0.0060455906,0.993954,3.1882756e-09,2.8163539e-21,Juanmi Latasa,4
1.0,6.39212e-40,1.2705874e-07,9.712e-42,3.028158e-14,Toni Lato,3
1.01827076e-35,1.090643e-07,7.1946285e-16,1.0,4.0856763e-35,Roméo Lavia,4
1.5783976e-06,0.0010202226,0.9972657,0.001712237,2.9995576e-08,Valentino Lazaro,4
4.1877401e-19,8.181511e-12,1.0,2.0769164e-38,4.574e-42,Darko Lazović,4
1.0,6.6552965e-29,0.0,0.0,1.9979815e-10,Manuel Lazzari,3
4.165347e-06,7.3276084e-16,1.09590264e-17,0.57936305,0.42063263,Julien Le Cardinal,4
0.0,1.0,4.445106e-27,0.0,0.0,Jérémy Le Douaron,0
6.099136e-38,1.0,3.7498046e-17,6.096115e-22,8.223702e-24,Enzo Le Fée,0
1.3909876e-36,5.06914e-33,0.0,0.037568618,0.9624315,Robin Le Normand,1
0.9999895,2.0031108e-09,1.6342358e-10,9.726499e-20,1.066874e-05,Nicola Leali,3
4.1002645e-06,6.4500873e-06,0.9999895,9.584194e-25,1.3577851e-30,Rafael Leão,4
0.0,0.0,0.0,6.199459e-13,1.0,Benjamin Lecomte,1
0.0,0.0,0.0,0.0,1.0,Pierre Lees-Melou,1
0.0,1.0,1.575e-41,0.0,6.04442e-40,Jordan Lefort,0
1.2343326e-13,0.00015607738,0.21287268,0.78697133,1.6916282e-16,Diogo Leite,4
0.0,1.0,0.0,7.5162845e-09,1.4655404e-17,Maxim Leitsch,0
1.087702e-39,2.160323e-19,1.0,0.0,0.0,Florian Lejeune,4
8.557395e-25,0.99970824,0.00029186218,6.94694e-37,0.0,Stefan Lekovic,4
7.960745e-10,2.6754826e-17,0.0,0.99968195,0.00031809855,Iñigo Lekue,2
1.0,1.1728402e-36,2.2471271e-07,6.639674e-22,6.1662774e-08,Nunzio Lella,3
3.243165e-19,0.0001223684,0.9998693,8.20518e-06,7.182771e-19,Thomas Lemar,4
1.0,7.865755e-31,1.7174915e-19,0.0,2.844688e-20,Félix Lemaréchal,3
0.9999891,4.23514e-06,6.6457274e-06,1.25e-43,1.3367203e-21,Mario Lemina,3
0.0,0.0,0.0,0.0,1.0,Clément Lenglet,1
6.558434e-09,4.6411136e-05,0.9999533,4.130121e-18,1.7118686e-24,Bernd Leno,4
0.00029508187,3.3814087e-11,2.4267706e-17,0.99698496,0.0027198854,Donovan Léon,4
0.0,1.0,1.148652e-28,0.0,0.0,Giovanni Leoni,0
2.3321068e-06,0.00010123164,0.04873915,0.9506719,0.00048534156,Esteban Lepaul,4
0.0,5.9098343e-06,0.0,0.9999943,0.0,Johann Lepenant,2
0.0,0.0,0.0,0.98342234,0.016577711,Jefferson Lerma,2
8.4166204e-05,0.0022610982,0.9976548,1.960247e-12,2.2145743e-13,Louis Leroux,4
1.176e-42,1.0,4.0438253e-13,6.8665445e-33,0.0,Robert Lewandowski,4
0.0,0.0,0.0,2.0945972e-29,1.0,Jamie Leweling,1
5.974399e-22,0.9999995,5.8008334e-07,4.1621988e-17,0.0,Rico Lewis,4
4.5053293e-14,7.1103e-41,1.0,0.0,0.0,Keane Lewis-Potter,4
2.9607221e-09,0.0003526706,0.9996472,1.4207066e-15,1.2541266e-17,Myles Lewis-Skelly,4
1.0,1.1357719e-21,1.1397933e-17,3e-45,1.3240707e-10,Ben Lhassine Kone,3
0.0,0.002189595,0.0,0.9978104,4.970461e-36,Mattia Liberali,2
9.745417e-06,0.0004205141,0.9995701,5.4657752e-14,1.6961746e-19,Philipp Lienhart,4
6.1868566e-05,5.604371e-34,0.99993795,0.0,0.0,Matthijs de Ligt,4
0.0,1.2324762e-17,0.0,1.0,1.14521e-18,Pedro Lima,2
0.9999475,5.1231392e-20,4.7312952e-08,4.122113e-09,5.1957144e-05,Victor Lindelöf,3
0.9966753,2.8982386e-13,4.6941426e-05,4.0968087e-10,0.0032773823,Jesper Lindstrøm,3
0.0,0.0,0.0,5.320004e-31,1.0,Karol Linetty,1
7.832546e-17,0.017081873,0.9829185,3.824807e-28,1.8493235e-20,Samuel Lino,4
0.0,1.0,1.437513e-16,1.04799e-40,3.157127e-29,Pol Lirola,0
0.0,1e-45,0.0,0.9991292,0.00087075215,Dailon Livramento,2
0.0,0.0,0.0,3.8085524e-05,0.99996185,Valentino Livramento,1
2.759145e-27,0.045488495,0.95445246,5.8996786e-05,8.530163e-14,Marin Ljubicic,4
0.0,0.9738741,3.2484954e-23,0.026125943,1.4609975e-16,Javier Llabrés,0
6.4123983e-06,8.540192e-14,0.9999934,0.0,1.7339412e-28,Diego Llorente,4
5.0975862e-26,0.0,0.0,8.447972e-30,1.0,Marcos Llorente,1
5.3212794e-17,0.14588158,0.8541186,3.8775717e-08,1.0812544e-21,Gautier Lloris,4
0.0,1.0,0.0,4.4146864e-28,6.371683e-23,Giovani Lo Celso,0
0.0,0.0,0.0,0.0,1.0,Stanislav Lobotka,1
8.5032635e-14,0.00015810916,0.9998417,2.2882017e-23,6.4048457e-24,Manuel Locatelli,4
8.61717e-40,1.0,9.359153e-15,1.3757726e-30,0.0,Bradley Locko,4
0.0,0.99974436,0.0,0.00025563035,6.5611644e-23,Ruben Loftus-Cheek,0
0.0,0.0,0.0,0.9909165,0.009083498,Elysée Logbo,2
0.0,2.1737085e-06,5.0403775e-38,0.99999785,3.5324597e-13,Enzo Loiodice,2
7.570709e-14,1.3105544e-38,0.0,5.3484897e-09,1.0,Sean Longstaff,3
0.007704725,7.022433e-27,0.9922955,2.404639e-22,4.8402353e-34,Ademola Lookman,4
2.1969829e-14,8.94733e-40,1.0,0.0,0.0,Anthony Lopes,4
2.630107e-10,0.000115111136,0.99988467,1.3584782e-13,6.663669e-17,David López,4
0.0,0.027100964,1.6760679e-27,0.9728991,4.5266164e-24,David López,2
2.0607734e-08,1.4787479e-05,0.99998474,9.766488e-31,7.855992e-28,Diego López,4
0.0,3.1391192e-18,0.0,1.0,3.551402e-21,Fer López,2
0.0,0.0,0.0,3.849801e-39,1.0,Fermin López,1
3.7839943e-11,0.006706445,0.9932935,4.3803455e-14,3.207711e-23,Javi López,4
0.98844296,0.0006185851,0.010894285,4.1908934e-09,4.3769327e-05,Pau López,3
0.0,1.0,0.0,0.0,0.0,Roberto López,0
7.204811e-33,0.0,0.0,0.0,1.0,Unai López,1
0.99894387,7.522698e-23,0.0010564346,4.6292477e-15,3.6791757e-11,Iker Losada,3
0.9996824,1.3001342e-13,8.5351287e-10,2.845738e-05,0.0002886793,Iker Losada,3
1.0,2.4005967e-37,5.5438497e-21,2.8119308e-36,5.4788487e-08,Anthony Losilla,3
0.0,0.41357625,3.13894e-40,0.5864239,8.858399e-30,Jordan Lotomba,2
1.0,0.0,1.1541355e-17,0.0,2.4197383e-15,Tom Louchet,3
1.4829869e-30,2.3048177e-10,2.0330827e-29,0.9997101,0.00028998527,Sandi Lovrić,2
8.518528e-09,0.0035946344,0.9964055,2.514689e-39,2.1835743e-24,Pol Lozano,4
8.6420044e-09,0.0017677024,0.9982325,6.1333367e-24,0.0,Lorenzo Lucca,4
0.0,0.0,0.0,1.0,3.0946296e-17,Jhon Lucumí,2
0.0,2.1945694e-34,0.0,1.0,1.0426092e-20,Yannik Lührs,2
3.6581398e-12,0.0,0.0,0.0,1.0,José Luis Gayà,1
1.0,0.0,1.6208482e-35,0.0,5.717242e-11,José Luis Palomino,3
1.0,1.2486058e-36,1.695252e-39,0.0,2.765784e-08,Douglas Luiz,3
2.5625529e-26,1.6083163e-25,0.0,0.91678387,0.08321632,Romelu Lukaku,2
0.0,0.0,0.0,2.2899765e-06,0.99999774,Castello Lukeba,1
0.0,0.0,0.0,6.405249e-09,1.0,Dodi Lukebakio,1
0.9999995,2.2793432e-29,6.508172e-07,1.748738e-09,4.2422582e-10,Saša Lukić,3
0.0,0.0,0.0,5.887711e-11,1.0,Milos Lukovic,1
0.0,1.0,1.7453094e-20,7.1725855e-19,5.1580607e-14,Joe Lumley,0
4.961614e-21,0.7799766,0.22002351,5.847184e-16,8.3304e-41,Daniel Luna,4
1.0,0.0,7e-45,0.0,1.1320495e-25,Andriy Lunin,3
0.0,0.056154996,4.2e-44,0.94384515,6.473628e-30,Massimo Luongo,2
0.9985067,6.1499633e-19,0.0014903558,2.1826694e-14,2.7872402e-06,Sebastiano Luperto,3
5.3169367e-32,0.9874899,9.1014497e-14,0.012510279,9.721891e-14,Zito Luvumbo,0
9.0827434e-09,2.0431955e-05,0.99998,3.190168e-20,3.0620268e-20,Charalambos Lykogiannis,4
6.06089e-23,0.14475514,0.85524493,0.0,6.171095e-25,Senne Lynen,4
0.0,1.0,5.280558e-08,0.0,0.0,Mathias Løvik,4
0.9921806,0.0,0.007819578,1.05179225e-29,1.0282276e-36,Othmane Maamma,3
0.9999971,0.0,2.717045e-06,6.5158945e-23,1.9075707e-18,Ian Maatsen,3
0.00028811657,2.761466e-16,0.0,8.530681e-11,0.9997118,Alexis Mac Allister,3
1.3501156e-07,0.00027285327,0.9997273,1.4224993e-18,4.352456e-32,Deiver Machado,4
1.2359529e-06,2.6235875e-05,0.9999723,1.4919522e-30,9.584798e-21,Lanroy Machine,4
0.0,0.9997478,1.2866774e-31,0.0002520943,1.6012348e-16,Shuto Machino,0
0.0,3.7232192e-26,0.0,0.04357827,0.9564217,Darwin Machís,2
2.5414605e-12,0.0,1.0,0.0,0.0,Yvann Macon,4
0.0,1.2422719e-11,1.47e-43,0.9999971,2.8352829e-06,James Maddison,2
0.99940896,6.7160834e-33,0.00059069105,1.8921253e-27,3.227906e-14,Eros Maddy,3
2.0989003e-29,0.0,0.0,0.0,1.0,Noni Madueke,1
0.045698576,1.0152911e-14,0.95430136,9.24807e-40,1.224897e-25,Pablo Maffeo,4
0.8932597,7.827559e-09,0.10674024,1.1531856e-08,9.851817e-13,Gabriel Magalhães,4
4.2279448e-36,1.0,5.6306715e-09,9.275482e-16,0.0,Soungoutou Magassa,0
6.319919e-07,4.219204e-10,0.99999905,2.0756173e-38,5.2905786e-23,Edmond-Paris Maghoma,4
3.0546836e-08,0.00015932035,0.9998408,5.754837e-10,2.2112763e-18,Giangiacomo Magnani,4
9.4608654e-11,7.064604e-06,0.9998122,0.00018120595,2.3413771e-21,Hugo Magnetti,4
3.5194233e-07,5.7075e-19,2.7063107e-15,0.0026957507,0.9973038,Frank Magri,4
0.9983581,9.298723e-31,1.2317912e-15,4.848672e-15,0.0016416726,Harry Maguire,3
0.0,1.0734577e-37,0.0,0.0,1.0,Jon Magunazelaia,1
0.0,0.0,0.0,0.008173052,0.9918267,Arne Maier,1
1.635e-42,0.98482126,3.6287602e-07,0.015178429,2.2836843e-12,Mike Maignan,0
1.1935561e-11,4.341504e-28,5.9552946e-19,6.656432e-05,0.9999335,Patrick Mainka,1
4.7156545e-12,0.007927741,0.4879864,0.50408566,3.0402976e-08,Kobbie Mainoo,4
1.1507674e-18,2.0775755e-05,0.9999791,0.0,5.293363e-31,Ainsley Maitland-Niles,4
1.1063773e-12,0.0033884144,0.99661165,2.1933686e-30,4.2e-44,Radosław Majecki,4
0.0,0.101250745,9.404682e-29,0.89874905,3.6152623e-14,Lovro Majer,2
1.3917776e-37,3.8978248e-18,0.0,0.9999995,4.7967836e-07,Hamidou Makalou,2
0.0,0.0007983022,0.0,0.99920166,1.1510245e-36,Jordy Makengo,2
5.592046e-35,1.15e-43,0.0,1.5792234e-09,1.0,Antoine Makoumbou,1
5.339804e-17,0.35234112,0.6476505,8.422734e-06,4.3959435e-23,Nikola Maksimović,4
0.0,1.0,0.0,0.0,0.0,Tyrell Malacia,0
0.0,1.0,0.0,0.0,0.0,Jarzinho Malanga,0
2.412595e-15,0.0,0.0,2.0172704e-35,1.0,Julián Malatini,1
1.0,0.0,0.0,0.0,3.89998e-40,Daniel Maldini,3
0.0,6.661062e-14,1.0,0.0,0.0,Daniel Maldini,4
6.0084844e-08,0.011057691,0.9889427,1.2126478e-15,1.4893045e-27,Youssef Maleh,4
