L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,Cluster,Player
0.3502684,0.16160011,0.5236452,-0.32207936,0.019323457,-0.105091065,0.18801929,0.20196655,-0.08476426,0.16828336,-0.24184696,-0.107865214,0.006435437,0.24411687,-0.3254581,0.12854616,1,Kobbie Mainoo
0.09872475,0.7177001,0.93670285,-0.5518726,-0.17650613,0.4120777,0.14020114,0.14204717,-0.06503779,0.23583049,-0.43384343,0.24267319,-0.28657413,0.28212452,-0.2367323,-0.29438534,1,Ainsley Maitland-Niles
0.11857365,0.6509812,0.7872211,-0.5316369,-0.09928094,0.35234538,0.31987554,0.2296724,-0.14049216,0.104240105,-0.3589982,0.25537834,-0.19288687,0.2569552,-0.10002347,-0.20531727,1,Radosław Majecki
0.16923815,0.035803605,0.43761545,-0.30208668,0.25596526,-0.035237126,0.13200396,0.22312431,0.012681916,0.05987083,-0.15244119,-0.13510923,0.001057513,0.027785525,-0.26954952,0.19099867,1,Lovro Majer
0.37154585,-0.070274174,0.037511587,-0.1933657,0.007186033,-0.15730636,0.026793845,0.40775198,-0.14795277,0.28946865,-0.20153907,-0.20869079,0.041705847,0.26285118,-0.2039361,0.07798277,1,Hamidou Makalou
0.21802428,-0.17072572,0.65693486,-0.5003424,0.61487937,-0.09330248,0.33094537,0.18261103,-0.2516665,-0.1535947,-0.29473376,-0.3481751,0.06663048,0.0012840629,-0.45179904,0.45797688,1,Jordy Makengo
0.31144565,0.16875964,0.81289005,-0.6639658,0.4285906,-0.40643638,1.3885641,0.47711897,-0.4382361,0.24734978,-0.6886248,-0.20879781,0.4600442,-0.0941476,0.027719364,1.0953541,0,Antoine Makoumbou
0.4379562,0.5188824,0.26994824,-0.07978505,0.11611522,0.077130966,0.15190138,0.44724232,-0.14644949,0.18199645,-0.037489366,0.06584442,0.002781188,0.46785873,-0.30928022,-0.10541883,1,Nikola Maksimović
0.3792035,0.6722469,0.5947182,-0.42894804,0.7270569,0.23836765,0.4804768,0.42316616,-0.29962024,-0.30096418,-0.09517883,0.15856537,-0.12518074,0.27832854,-0.42418605,0.088028625,1,Tyrell Malacia
0.29307273,0.6153703,0.6089815,-0.49802405,0.67356443,0.24889964,0.5278272,0.4136249,-0.25841144,-0.3498004,-0.12805305,0.1705477,-0.08969623,0.19403885,-0.28781438,0.18199968,1,Jarzinho Malanga
0.13214344,0.33912167,0.94296235,-0.9278856,-0.29542345,-0.20441744,1.7519157,0.5570781,-0.632342,0.50110966,-1.086323,-0.07803835,0.2722315,-0.056319572,0.23192908,0.7784042,0,Julián Malatini
-0.22990224,0.71210456,1.2769854,-1.2141681,-0.8057793,0.38635877,1.3942711,0.10398932,-0.34203994,0.38312542,-1.085265,0.27905357,-0.4254795,-0.035344444,0.31493288,0.09687059,1,Daniel Maldini
-0.09019962,0.47223586,1.0685176,-0.70549446,-0.11654233,0.35779423,-0.118908964,-0.07019408,0.18964216,0.2645507,-0.44889662,0.08620928,-0.3852992,0.08446406,-0.34205508,-0.1457305,1,Daniel Maldini
0.18351704,0.55610496,0.6750256,-0.47923064,-0.04769998,0.22827286,0.34937635,0.26198465,-0.11522071,0.08115292,-0.2860062,0.20196754,-0.11979552,0.24401334,-0.078481056,-0.10038419,1,Youssef Maleh
0.09165926,0.366318,0.5256381,-0.4619825,-0.49095297,0.1819208,0.32976168,0.1881414,-0.11601719,0.3781494,-0.41802293,-0.017475761,-0.25698662,0.34434462,-0.01914683,-0.07444857,1,Donyell Malen
0.8212162,-0.35917035,-0.042639673,-0.5975026,0.8498318,-0.52287614,0.21238433,0.5134269,-0.7070004,-0.07818106,-0.2378278,-0.61771435,0.0049729217,0.5694264,-0.65875375,0.45401815,1,Donyell Malen
0.7311302,-0.08465381,-0.009875804,-0.3204243,0.119190805,-0.47289774,0.15401599,0.5019913,-0.4381424,0.3448479,-0.3341478,-0.38385338,0.12784027,0.55172914,-0.37834027,0.324254,1,Ruslan Malinovskyi
0.04575807,0.35808966,0.56172276,-0.5239388,-0.54742986,0.1984126,0.41564456,0.16863501,-0.14727578,0.3693934,-0.4672791,-0.013121061,-0.27838102,0.32412052,0.029671326,-0.065124854,1,Lennard Maloney
0.41186103,1.0086709,0.5190226,-0.13010749,0.030742947,0.3538194,0.495574,0.605815,-0.41334823,0.17740111,-0.27185166,0.31858256,0.057686605,0.56360227,-0.16212833,-0.20152776,1,Lennard Maloney
0.032844007,0.67238164,1.3638161,-1.3169159,-0.25149527,-0.20467679,2.6783683,0.7084165,-0.8576051,0.5590747,-1.4951904,0.074182555,0.38412237,-0.25850356,0.4933312,1.2062811,0,Aaron Malouda
0.37338382,-0.29440162,0.338445,-0.449961,0.31261832,-0.4097067,0.56329805,0.4205536,-0.3736133,0.24360313,-0.524827,-0.40824306,0.32864136,0.010906644,-0.14122446,0.691755,1,Giorgi Mamardashvili
0.0058701634,0.86613446,1.3589774,-1.1213467,-0.6100621,0.12616405,2.0737224,0.34174505,-0.5738673,0.36528698,-1.1080692,0.31030923,-0.06907148,-0.015102588,0.31514937,0.45352542,0,Dennis Man
-0.3331135,0.40946692,1.2064126,-0.797341,0.04647193,0.4380671,-0.046620473,-0.13138555,0.18878879,0.13674538,-0.49867085,0.066761136,-0.37768006,-0.11853751,-0.3320366,-0.025383923,1,Hianga Mananga Mbock
0.35365492,0.43754274,0.25820106,-0.16254812,-0.18859716,0.07167313,0.3052166,0.41722155,-0.20513251,0.29865858,-0.17443636,0.0068728924,-0.04541807,0.4978883,-0.17553349,-0.059412595,1,Gianluca Mancini
0.43952784,-0.17365569,0.1455298,-0.32809874,0.4312526,-0.25790998,0.0999679,0.32814622,-0.24887455,0.040437654,-0.120058894,-0.35281622,0.023430785,0.28256828,-0.37764332,0.25883564,1,Steve Mandanda
0.43785834,0.1822623,0.37752625,-0.25398523,-0.06788794,-0.16900451,0.28308535,0.31488335,-0.16161472,0.2291928,-0.24951905,-0.13888063,0.08961647,0.3527718,-0.25907272,0.20541663,1,Christos Mandas
0.19897394,0.099193424,0.33708876,-0.27559787,0.032442942,-0.03995516,0.08416151,0.22388001,0.022137582,0.1491545,-0.124887854,-0.08589341,-0.0464184,0.15439487,-0.17820778,0.057186116,1,Reinildo Mandava
0.1587356,0.64922094,0.94636476,-0.53697294,-0.18895225,0.3326603,0.12755321,0.10319121,-0.027334869,0.23497488,-0.41117182,0.21039084,-0.25658867,0.27310953,-0.25042012,-0.26052675,1,Aïssa Mandi
0.12497785,0.15566045,0.4017902,-0.38869894,-0.23886353,0.052966125,0.23332815,0.19585976,-0.07907362,0.24642438,-0.29461628,-0.06554465,-0.15248527,0.1974459,-0.118840955,-0.03232323,1,Rolando Mandragora
0.1795125,0.31243977,0.43198022,-0.4147392,-0.46741566,0.08454708,0.3571261,0.23759855,-0.1753307,0.38680723,-0.4161998,-0.057356864,-0.19880645,0.3745182,-0.04403925,-0.021076147,1,Mateus Mane
0.30101645,0.048462562,0.33996505,-0.24988677,0.04804119,-0.16893503,0.09863222,0.23158512,-0.02296681,0.19241355,-0.17444852,-0.17111185,0.04060164,0.1821728,-0.22923164,0.16796921,1,Orel Mangala
0.30834717,0.2206465,0.16573523,-0.25597432,-0.3363102,0.0015067235,0.24799272,0.34279576,-0.19955695,0.35917857,-0.25921392,-0.08345327,-0.15546891,0.45282573,-0.08402667,-0.032435093,1,Orel Mangala
-0.021570727,0.38268667,0.8220217,-0.75465196,-0.4156132,0.18324193,0.84172213,0.16412325,-0.19155082,0.220843,-0.569993,0.10482505,-0.21304935,0.08681238,0.0788617,0.07288862,1,Ryan Manning
-0.008683637,0.34100863,0.6666665,-0.517113,-0.30279136,0.21890646,0.078587145,0.08644349,0.041659344,0.3332235,-0.38070196,-0.008091465,-0.27604836,0.1991019,-0.08977587,-0.11416198,1,Javier Manquillo
0.11922142,0.5712889,0.73967046,-0.5078978,-0.08618701,0.30253825,0.241332,0.20560111,-0.08982286,0.12421338,-0.3242522,0.20331654,-0.19721112,0.24002057,-0.14424741,-0.18578728,1,Johan Manzambi
0.16112754,0.5616175,0.6554365,-0.4572819,0.063141786,0.23920968,0.2303784,0.24858414,-0.07066202,0.06089226,-0.26946443,0.19733688,-0.14892773,0.18927416,-0.17030421,-0.09207137,1,Alberto Manzoni
0.06381884,0.20313527,0.69197404,-0.74011767,-0.46241924,-0.06828126,1.0154389,0.30466902,-0.33808306,0.46237412,-0.7771655,-0.09684996,-0.054230433,0.060700603,0.1404383,0.34018296,1,Sekou Mara
0.11580429,0.65871483,0.95289487,-0.58516437,-0.10103398,0.32659832,0.21259968,0.12041314,-0.037944824,0.15908948,-0.38736653,0.2588743,-0.23838356,0.20819199,-0.18319151,-0.23531659,1,Alessandro Marcandalli
0.17129713,0.35674006,0.49451703,-0.3963358,-0.07152554,0.12563908,0.38589886,0.28519884,-0.11924139,0.11222894,-0.24173614,0.07704054,-0.07612512,0.2073754,-0.091286354,-0.014520336,1,Alessandro Marcandalli
-0.1801162,0.4578628,0.9464819,-0.90443367,-0.5581505,0.28868666,1.1580997,0.1771089,-0.31712303,0.25874972,-0.75906545,0.18718624,-0.2787241,-0.01461003,0.22277825,0.030907778,1,Marcão
0.015352711,0.5680657,1.0532502,-0.86004984,-0.57903105,0.25350246,0.82091963,0.06750948,-0.20791951,0.30071688,-0.72629076,0.18590039,-0.32133874,0.14793566,0.028354824,-0.04003274,1,Solly March
0.7864831,-0.20139882,0.36384633,-0.5463881,0.12810004,-0.6688934,0.752688,0.5616268,-0.84518886,0.34089154,-0.830583,-0.61131895,0.49979866,0.49782035,-0.32994837,0.9445144,0,Filip Marchwiński
0.17154062,1.1918728,1.7939519,-1.6488061,-0.24344707,-0.32695016,3.7620327,0.8857433,-1.2333243,0.7176009,-2.054217,0.17283198,0.6170753,-0.31104445,0.62485313,1.8354198,0,Óscar de Marcos
0.12835322,0.26601642,0.46786517,-0.4435877,-0.47948205,0.07961299,0.46672294,0.22691694,-0.21212041,0.38405165,-0.49922708,-0.073977284,-0.18299145,0.26414868,-0.06839365,0.0054803826,1,Alberto Marí
0.19901355,0.58197117,0.7371535,-0.5514117,-0.7050658,0.22319844,0.57318175,0.18391936,-0.25576803,0.45822644,-0.6060061,0.057065323,-0.2920475,0.47865033,-0.078166306,-0.09428288,1,Pablo Marí
-0.07677704,0.5564849,0.9266182,-0.86981535,-0.8594604,0.33652592,1.0224141,0.13886279,-0.36833915,0.41077274,-0.83309394,0.13209885,-0.38690716,0.26583928,0.14384727,-0.057563324,1,Pablo Marí
0.027340978,0.12995127,0.931668,-0.6608145,0.38178512,0.05577179,0.33973885,0.14394146,-0.006542459,0.024580076,-0.43410805,-0.122542895,0.024353245,-0.14107025,-0.3341372,0.4312193,1,José María Giménez
0.14497896,0.41055888,0.85461295,-0.7296373,0.8353317,0.23126122,0.42295003,0.15786754,-0.10768761,-0.43206167,-0.103021055,0.097121716,-0.28882214,0.024081536,-0.48006642,0.18375008,1,Luca Marianucci
0.006009102,0.55732644,0.8904689,-0.5949119,-0.39918628,0.38223907,0.0992277,0.062180802,-0.0026965514,0.37338233,-0.47758663,0.11919114,-0.3649848,0.29427704,-0.14851168,-0.26807198,1,Mirko Marić
0.13506737,0.26013243,0.67408246,-0.42575175,0.30172956,0.042269163,0.21186836,0.15144259,0.106600866,-0.0019179732,-0.13011302,0.028713077,-0.0930463,0.008482009,-0.25810233,0.16892835,1,Mirko Marić
0.28337708,0.2417472,0.63478446,-0.48068202,0.50562143,0.047371678,0.26384842,0.20459072,-0.1030298,-0.15185702,-0.15572825,-0.08125913,-0.1075541,0.14048928,-0.43782246,0.2170108,1,Arkaitz Mariezkurrena
0.35106403,0.13918799,0.3297481,-0.3176478,-0.086205274,-0.11469967,-0.030832797,0.2514674,-0.032581337,0.31035686,-0.24358179,-0.1326058,-0.058977187,0.31105497,-0.2227279,0.04750605,1,Rafa Marín
0.3051102,0.56074524,0.45585912,-0.3175168,-0.4643173,0.1484364,0.605853,0.3839651,-0.33306223,0.3492558,-0.39181036,0.05237639,-0.09495689,0.5372654,-0.058252722,-0.051145498,1,Pablo Marín
0.16560987,0.34081712,0.53806865,-0.3974797,-0.14932999,0.15620959,0.054261997,0.17113483,0.041659173,0.23570168,-0.22312096,0.0347147,-0.21383935,0.26595014,-0.19432339,-0.113921106,1,Răzvan Marin
-0.035185277,0.23004982,0.6552376,-0.5638414,0.8821437,0.09624047,0.5948915,0.27289978,-0.053574756,-0.36649907,-0.0677181,-0.004838437,-0.06652424,-0.2144889,-0.18535732,0.44606143,1,Guillermo Maripán
0.015920937,0.48829007,0.85278577,-0.70406276,0.9076856,0.1480631,0.7261941,0.26031637,-0.1162847,-0.40407443,-0.12544383,0.16569307,-0.13299292,-0.16039234,-0.17991662,0.35652524,1,Mika Mármol
0.4864933,-0.30066758,-0.026399821,-0.27697915,0.21802433,-0.29391837,0.04822053,0.46791953,-0.30309927,0.23499593,-0.27583882,-0.38107175,0.15598972,0.25567764,-0.25847712,0.24012429,1,Omar Marmoush
0.5760547,-0.121686324,0.30391347,-0.4108777,-0.06804508,-0.48483637,0.38411066,0.42075974,-0.42918363,0.36627752,-0.5945422,-0.40556931,0.32697806,0.3316286,-0.18084139,0.5736641,1,Omar Marmoush
0.18809488,0.4685758,0.7596041,-0.50638866,-0.373321,0.21988657,0.23336336,0.11112513,-0.0635,0.30079663,-0.3991287,0.08739698,-0.26117757,0.34016788,-0.19823691,-0.17455699,1,Mario Maroto
0.1672905,0.42077786,0.49294323,-0.4581588,-0.62241507,0.16367397,0.65155303,0.2779371,-0.29421186,0.38309246,-0.4966298,0.0006349087,-0.21381022,0.42728296,0.0030225664,-0.028175186,1,Marquinhos
0.14704327,-0.23117018,0.33029008,-0.33708304,0.28701308,-0.17036189,0.2648778,0.30756587,-0.11144234,0.10722184,-0.28141826,-0.27111512,0.14557874,-0.09575338,-0.16342095,0.35763943,1,Unai Marrero
0.041753933,0.110462226,0.46528965,-0.33899587,0.18635109,0.03831222,0.16154282,0.20167579,0.07798854,0.07399773,-0.15509687,-0.054519847,-0.06498752,-0.030978717,-0.1865428,0.16046613,1,Ange Martial Tia
0.35702676,0.26595694,0.78993845,-0.588975,0.68997544,0.05650603,0.37547702,0.1854653,-0.22810549,-0.265946,-0.2253992,-0.116604984,-0.13112788,0.16070774,-0.5887273,0.29091728,1,Aarón Martín
0.17661563,0.0372742,0.24420935,-0.333375,-0.19294445,-0.05534546,0.00039412442,0.21895562,-0.055667207,0.35460508,-0.29303247,-0.17011848,-0.14851232,0.22788167,-0.09342732,0.008091647,1,Carlos Martín
0.08511688,0.32115504,0.5335926,-0.509225,-0.5856361,0.12881675,0.5575191,0.21922916,-0.24269703,0.42136165,-0.5743469,-0.06323842,-0.21532471,0.28678197,-0.015544146,0.010031927,1,Diego Martín
0.073790655,0.09488078,0.4788211,-0.5336752,-0.45109686,0.041646533,0.63427854,0.2503764,-0.2753668,0.33150536,-0.5620683,-0.10012978,-0.10245596,0.12027926,0.031209558,0.06046729,1,Gerard Martín
0.02342105,-0.053288467,0.66085386,-0.58546335,0.7189098,-0.06846608,0.5679298,0.2719964,-0.0767868,-0.17737353,-0.23850583,-0.1810647,0.0817285,-0.24881455,-0.1608944,0.6026338,1,Iván Martín
-0.12662372,0.5036063,0.99430466,-1.0029337,-0.60823554,0.19861594,1.3853,0.21815573,-0.362675,0.3222475,-0.89419967,0.17827633,-0.24926911,-0.05053877,0.28605026,0.19960238,1,Jon Martin
-0.23345596,0.643651,1.1629183,-0.85504127,-0.52809864,0.56691414,0.028388975,-0.07189931,0.07212071,0.45460948,-0.6655078,0.14435148,-0.5438801,0.22170666,-0.094446436,-0.31767496,1,Jonas Martin
0.055747896,0.30863637,0.55551004,-0.54041886,-0.37214023,0.1745517,0.7140096,0.2629453,-0.24715337,0.19536665,-0.40687197,0.06403184,-0.15705279,0.21342057,0.032760143,-0.021774303,1,Mario Martín
0.2955083,0.628628,0.66111994,-0.4380681,-0.61200106,0.20242405,0.6189306,0.28241742,-0.31628975,0.41165477,-0.51712775,0.08066374,-0.1833499,0.55093485,-0.09344324,-0.0971968,1,Gabriel Martinelli
0.30474347,0.47441834,0.7169275,-0.42365944,-0.09200743,0.13988209,0.1652591,0.16033292,-0.037086487,0.1500459,-0.2780919,0.12676582,-0.14315084,0.27953964,-0.3006197,-0.12601821,1,Arnau Martinez
0.11518286,0.104441196,0.6349075,-0.42644003,0.2569403,-0.0085802525,0.23440911,0.1734095,0.04844298,0.044990674,-0.22298889,-0.085390486,0.0069731493,-0.04208418,-0.22497062,0.25548354,1,Emiliano Martínez
0.1778624,0.40497273,0.6328549,-0.44870788,-0.35630384,0.13920191,0.19290896,0.13924162,-0.030316487,0.35594267,-0.3871055,0.0026652962,-0.23141015,0.31098467,-0.17297482,-0.07799737,1,Iñigo Martínez
0.21845143,0.43110856,0.5567372,-0.3759218,-0.29509676,0.16484147,0.29642305,0.23858525,-0.12492865,0.27850318,-0.30326372,0.044542626,-0.14755459,0.38095942,-0.13818711,-0.10993442,1,Javi Martínez
0.48779908,-0.20988658,0.32003284,-0.46882552,-0.061308466,-0.47328252,0.9109699,0.5464198,-0.6530199,0.56744725,-0.93807495,-0.4701101,0.44536895,0.06711887,-0.1727941,0.78672653,0,Josep Martinez
0.1818857,0.26136804,0.67828876,-0.60649556,0.95274144,0.05742029,0.66623145,0.28657168,-0.23431209,-0.4468252,-0.112079754,-0.091255546,-0.07958095,-0.014936693,-0.36740935,0.50945973,1,Lautaro Martínez
0.39740932,0.64314044,0.6702684,-0.38805354,0.30746955,0.19267827,0.29031992,0.30957937,-0.1940276,-0.042968765,-0.19323635,0.16675681,-0.102607384,0.3230831,-0.3908183,-0.08865923,1,Lisandro Martínez
0.17325859,0.39188138,0.6534062,-0.44223398,-0.02780796,0.15376395,0.11730255,0.15828295,0.034307934,0.13573632,-0.229317,0.10048108,-0.16671237,0.19024119,-0.20978452,-0.0870709,1,Lucas Martínez Quarta
0.2613754,-0.062224194,0.09711979,-0.26330206,-0.15688345,-0.11323174,0.11686645,0.3435685,-0.18251026,0.34959006,-0.31675285,-0.20639114,-0.050280243,0.22179316,-0.12248178,0.046632454,1,Ramón Martínez
0.57287896,-0.22809264,0.4709899,-0.6652426,0.53476346,-0.573788,0.6772622,0.38818732,-0.6036756,0.05494736,-0.55453,-0.5324806,0.2741792,0.2615136,-0.34098506,0.8600409,1,Toni Martínez
0.11822284,0.007277008,0.47564006,-0.43539503,-0.061291434,-0.0834381,0.40774727,0.21427944,-0.089493886,0.17756687,-0.30500168,-0.11495527,-0.0015770532,0.041785516,-0.079480834,0.17645514,1,Kevin Martins
0.41796488,-0.037505336,0.42054912,-0.4025196,0.27940056,-0.27234268,0.39596295,0.29792762,-0.3345626,0.0736105,-0.31486458,-0.34336084,0.13782668,0.2680499,-0.34817395,0.42697558,1,Javi Martón
0.401425,0.095244914,0.8282223,-0.9040048,-0.104419984,-0.5403866,1.9727256,0.738802,-0.985317,0.6831907,-1.4088266,-0.3618169,0.6396741,-0.035923414,0.14063911,1.2733928,0,Adam Marušić
-0.07330325,0.45044613,0.8890921,-0.6586307,-0.34017536,0.35409543,0.03715194,0.0116041005,0.06769149,0.3334472,-0.46274886,0.07246874,-0.3740919,0.19810565,-0.1377343,-0.20876713,1,Marvin
0.676212,-0.36099702,0.32440042,-0.7203156,0.73539495,-0.5612818,0.45800334,0.3623618,-0.69746435,-0.08608726,-0.45849624,-0.6590885,0.13215934,0.3680763,-0.5597608,0.6859433,1,Omar Mascarell
-0.021235213,0.38933256,0.8704907,-0.9226526,-0.5107259,0.04593534,1.4379065,0.3312195,-0.41004628,0.34202343,-0.83960086,0.080943465,-0.071426965,-0.0013917983,0.33749408,0.36621648,0,Adam Masina
0.246674,-0.06516388,0.46776527,-0.3437022,0.24922355,-0.11383865,0.067089,0.19204,-0.05403264,0.093016155,-0.2209384,-0.2343847,0.031281754,0.08151052,-0.33603042,0.2084971,1,Patrizio Masini
0.17614484,0.47370586,0.8148273,-0.48986924,0.1874964,0.1915679,0.10882212,0.12616575,0.07956592,0.033380568,-0.22238123,0.15389702,-0.19277184,0.1146099,-0.3447665,-0.017741475,1,Giorgos Masouras
0.5264863,-0.13858269,0.5748348,-0.5895558,0.43502483,-0.47548905,0.75434226,0.34869754,-0.5995296,0.062480517,-0.5430769,-0.50543594,0.28196535,0.2923095,-0.3969677,0.8216061,1,Erhan Mašović
0.023651421,0.4331894,0.5103142,-0.4499132,-0.09693242,0.23648551,0.25511754,0.24878016,-0.07501724,0.16441755,-0.28456032,0.105073005,-0.2026937,0.18202695,-0.024072483,-0.09162383,1,Han-Noah Massengo
0.21463071,0.71341765,0.73118126,-0.37767756,-0.14697462,0.35391232,0.22638753,0.2798136,-0.15367219,0.2309498,-0.32635552,0.2221109,-0.1719603,0.39526734,-0.20113835,-0.26952618,1,Clinton Mata
0.099118546,0.13451624,0.6994841,-0.66498256,-0.1986696,-0.14025106,1.0574678,0.337781,-0.29381818,0.33073092,-0.61829007,-0.09761576,0.072760865,0.007958427,0.086938515,0.47594708,1,Jaime Mata
0.48621985,0.6181875,0.46061283,-0.249934,0.39951807,0.12872925,0.3494445,0.42456913,-0.2843988,-0.038646042,-0.09463777,0.09404108,-0.06464398,0.4293927,-0.436064,-0.04863167,1,Igor Matanovic
0.41452193,-0.03380765,0.62972665,-0.48081893,0.4132173,-0.29083413,0.5893864,0.24376494,-0.38791636,0.018151566,-0.3648929,-0.351076,0.15030286,0.21612063,-0.4010918,0.5577505,1,Pape Matar Sarr
0.01756142,0.6947129,0.9178453,-0.6349485,-0.1020057,0.39229688,0.2525102,0.15335155,-0.064585194,0.15429667,-0.433668,0.2705374,-0.28021622,0.17550345,-0.11355261,-0.2142541,1,Eliot Matazo
0.33937788,0.5083641,0.8994874,-0.8959631,-0.50533783,-0.22085348,1.69943,0.5692353,-0.7399385,0.5399716,-1.1538253,-0.09306723,0.28045627,0.21219423,0.17419218,0.74994195,0,Jean-Philippe Mateta
0.37355196,0.64620805,0.5289842,-0.3226636,0.38463676,0.19318178,0.35805368,0.4200551,-0.23462066,-0.08629665,-0.14631088,0.15414053,-0.021232009,0.3193778,-0.2764294,-0.0005255565,1,Nemanja Matić
0.24846047,0.20871402,0.7257725,-0.5314092,0.45430017,-0.07476364,0.53087556,0.18331563,-0.12102142,-0.124393076,-0.19372006,-0.0864033,-0.022503423,0.068154186,-0.27863893,0.36086148,1,Rudy Matondo
0.23386322,0.37254208,1.0052416,-0.69155765,0.51318616,-0.22085533,1.290615,0.3130617,-0.36717895,0.039246753,-0.47805217,-0.073559865,0.24108471,-0.01613509,-0.109543875,0.7800284,0,Chrislain Matsima
0.21993819,0.2835904,0.29044876,-0.31480753,-0.42176867,0.11319422,0.45862424,0.35088453,-0.23545855,0.32151854,-0.3253051,-0.032256044,-0.13917714,0.40130314,-0.033333376,-0.04362954,1,Jean Mattéo Bahoya
0.16609748,0.69965345,0.9321105,-0.48583484,-0.25260037,0.38103548,0.15683985,0.13988943,-0.088648796,0.2830137,-0.4174868,0.22169542,-0.25397378,0.35200676,-0.24729988,-0.32904214,1,Alan Matturro
0.017978907,0.460617,0.70136833,-0.5856377,-0.3572618,0.31255913,0.36780974,0.16231272,-0.13540809,0.21057154,-0.4265978,0.12179741,-0.27022138,0.2622774,-0.004343882,-0.15450701,1,Azor Matusiwa
0.525064,-0.24126673,-0.11245102,-0.2743846,-0.08870969,-0.34073207,0.23764396,0.58673924,-0.48484918,0.49107954,-0.5578538,-0.37801033,0.17925066,0.29630002,-0.22447084,0.27583882,1,Neal Maupay
0.14493226,0.5565634,0.6734054,-0.41106567,-0.13101359,0.28994027,0.17836718,0.22597423,-0.09174842,0.20726414,-0.3014806,0.15636396,-0.18880202,0.30084208,-0.18342888,-0.21843435,1,Maurides
0.08096923,-0.22263888,0.42054433,-0.3615129,0.3174727,-0.054209195,0.1256949,0.2307368,-0.07297781,0.06203922,-0.27368733,-0.2976188,0.07433521,-0.09702397,-0.3089894,0.27370563,1,Stephy Mavididi
0.20077957,0.5136448,0.6662244,-0.42753458,-0.36956623,0.23438898,0.19088066,0.18386176,-0.06082481,0.3626132,-0.3696592,0.07018714,-0.24457064,0.3998492,-0.16628638,-0.16580293,1,Konstantinos Mavropanos
0.04954429,-0.17842308,0.4966619,-0.38011903,0.36583182,-0.029758267,0.123134494,0.19691578,-0.04014173,0.03406033,-0.25992703,-0.2762189,0.051692337,-0.11616974,-0.33555073,0.2933572,1,Christian Mawissa
-0.00040206313,-0.07286489,0.45190975,-0.36735904,0.1291608,0.025685377,0.11124164,0.18277068,0.0038882196,0.1369293,-0.27664968,-0.1800819,-0.03957443,-0.07901079,-0.21981281,0.15730913,1,Keke Maximilian Topp
0.38545918,0.112321846,0.21906972,-0.2127293,0.11430641,-0.113628626,-0.022684617,0.28478694,-0.021258526,0.18524404,-0.057510987,-0.124584846,-0.05680447,0.30831316,-0.31972992,0.013464421,1,Borja Mayoral
0.5664876,-0.32286248,0.31754148,-0.52522767,0.1234884,-0.59191734,0.94992125,0.61923546,-0.7318567,0.4957482,-1.0071967,-0.537501,0.58051157,0.025483087,-0.14897783,1.0240425,0,Senny Mayulu
0.13290471,-0.4148943,0.36646193,-0.39904112,0.46046442,-0.18595594,0.3223448,0.3143267,-0.21368697,0.075244784,-0.3756748,-0.40134007,0.20972654,-0.17484054,-0.234366,0.5064222,1,Noussair Mazraoui
0.33491623,0.24743576,0.37168947,-0.25320357,-0.04863379,-0.03724014,0.0026499797,0.23362134,0.02415283,0.25654516,-0.15439665,-0.052472845,-0.09177511,0.29686207,-0.28815156,-0.02027468,1,Andrea Mazza
0.29056168,-0.20402685,0.13472727,-0.29763937,-0.1049194,-0.1906538,0.26851603,0.38982797,-0.29486203,0.3737855,-0.47423995,-0.3119864,0.10767216,0.11491329,-0.16758606,0.21221533,1,Luca Mazzitelli
0.16766727,0.42622504,0.72664344,-0.44562078,-0.01893306,0.18706957,-0.0050261696,0.12018873,0.08476506,0.18348046,-0.26115417,0.08637114,-0.20442264,0.191057,-0.31734622,-0.105253235,1,Pasquale Mazzocchi
0.18743646,0.63590676,0.8304021,-0.45232135,-0.20723388,0.3221704,0.18593197,0.17493612,-0.09330374,0.24302915,-0.37132782,0.19245622,-0.20939502,0.3342853,-0.21854912,-0.26471075,1,Samuel Mbangula
0.23741558,0.36828867,0.6141373,-0.5025714,0.68382037,0.12609917,0.43744084,0.27187386,-0.116192415,-0.31272694,-0.05431773,0.057420716,-0.1629011,0.0961508,-0.36426932,0.23353814,1,Ethan Mbappé
0.10606868,-0.11473648,0.46544266,-0.49275506,-0.041933,-0.16833091,0.6634083,0.34083456,-0.23318523,0.30090335,-0.51128864,-0.21320635,0.11335092,-0.059843354,-0.0092654675,0.3956175,1,Kylian Mbappé
0.2506779,0.022070553,0.4936312,-0.33559018,0.22852157,-0.08695039,0.0011820631,0.17814186,0.0032884628,0.11833782,-0.19764164,-0.18476883,-0.0054677892,0.108619496,-0.35413188,0.16410778,1,Ibrahim Mbaye
0.39064398,0.13217163,0.54649496,-0.35203332,0.17510477,-0.118316785,0.22205992,0.1996698,-0.1306251,0.090545125,-0.21584901,-0.1559101,-0.0043984335,0.2517446,-0.38971305,0.16815715,1,Bryan Mbeumo
0.34027463,0.30083197,0.42746767,-0.23655397,0.05510442,0.00037898123,0.19415675,0.27546087,-0.08134262,0.123604216,-0.12859559,-0.015031993,-0.012573876,0.29167372,-0.2785927,0.0029528327,1,James Mcatee
-0.13788274,0.2036171,0.6611414,-0.537492,0.069671474,0.24966434,0.24742772,0.13706775,0.027489487,0.029678285,-0.3116959,0.031453714,-0.18250594,-0.09166988,-0.1327565,0.057885014,1,Kasey McAteer
