Gls,Ast,xG,xAG,npxG,Sh/90,Cmp%,PrgP,KP,PPA,SCA90,Tkl,TklW,Int,Clr,PrgC,PrgR,Succ%,Carries,Touches
0.0,0.0,0.024586637162702065,0.04896560166483044,0.03014545180495892,0.3092254383451004,0.8221574344023324,0.1157149850905692,0.12121212121212122,0.078125,0.35809008810167564,0.1724137931034483,0.21818181818181817,0.13809429867824013,0.020336570237429456,0.05384615384615385,0.06115107913669065,0.5,0.12471794737633826,0.12047052899998374
0.16958733747880106,0.10319917440660417,0.19054643801094098,0.4651732158158891,0.2336272514884316,0.530677643748534,0.2973760932944607,0.11126440874093192,0.3181818181818182,0.21875,0.47396494325810673,0.16091954022988503,0.12727272727272726,0.15782205563227444,0.09151456606843253,0.4,0.38848920863309355,0.49,0.25814110152586367,0.22441894459874284
0.056529112492933686,0.0,0.04917327432540413,0.02448280083241522,0.06029090360991784,0.10340515332308564,0.763848396501458,0.10681383239129465,0.06060606060606061,0.015625,0.14841177877099085,0.3103448275862069,0.32727272727272727,0.23673308344841165,0.44740454522344797,0.038461538461538464,0.007194244604316547,0.7690000000000001,0.43015232476765386,0.39942584742321613
0.0,0.0,0.03073329645337758,0.03672420124862282,0.037681814756198646,0.26493499726441366,0.8367346938775511,0.3115403444746094,0.12121212121212122,0.0625,0.2238223987934301,0.2528735632183908,0.2909090909090909,0.3748273821266518,0.31521683868015654,0.06923076923076923,0.0,0.75,0.3405495202652765,0.3620693855674121
0.056529112492933686,0.3095975232198125,0.05531993361607964,0.3060350104051902,0.06782726656115756,0.09819451319594603,0.6501457725947521,0.5696737727535715,0.4090909090909091,0.296875,0.41694715738748184,0.7701149425287357,0.5636363636363636,0.8088380351154065,0.20336570237429452,0.2153846153846154,0.08273381294964029,0.733,0.38502390498178496,0.5248948334389059
0.16958733747880106,0.0,0.08605323006945721,0.22034520749173694,0.1055090813173562,0.10601047338665545,0.597667638483965,0.16022074858694196,0.30303030303030304,0.34375,0.2790009012488735,0.3103448275862069,0.23636363636363633,0.4142828960347204,0.23387055773043872,0.24615384615384614,0.37769784172661874,0.257,0.2908428549938846,0.34785768812226925
0.0,0.0,0.14751982297621238,0.01224140041620761,0.1808727108297535,0.1867753953573195,0.8192419825072885,0.3026391917753348,0.07575757575757576,0.046875,0.09875112656109178,0.3103448275862069,0.41818181818181815,0.256460840402446,0.4524886877828053,0.19230769230769232,0.0035971223021582736,0.5,0.6008554778707232,0.5707783137617957
0.056529112492933686,0.20639834881320834,0.04917327432540413,0.23258660790794455,0.06029090360991784,0.21543391605658735,0.6151603498542271,0.2981886154256975,0.16666666666666669,0.328125,0.330500836873954,0.3563218390804597,0.3090909090909091,0.256460840402446,0.10676699374650463,0.23846153846153847,0.36330935251798563,0.429,0.27318390812115334,0.3279613116990693
0.11305822498586737,0.0,0.11063986723215928,0.12241400416207608,0.13565453312231512,0.3092254383451004,0.7317784256559763,0.27148515732787387,0.15151515151515152,0.109375,0.227500965623793,0.6091954022988506,0.6363636363636364,0.6510159794831321,0.1525242767807209,0.1076923076923077,0.05755395683453238,0.429,0.25814110152586367,0.3425790576426448
0.0,0.0,0.0,0.0,0.0,0.025245551415991434,0.8746355685131195,0.03115403444746094,0.0,0.03125,0.0,0.022988505747126436,0.07272727272727272,0.09863878477017153,0.12201942142457672,0.0,0.0,1.0,0.10378882515680488,0.0985439100846205
0.11305822498586737,0.10319917440660417,0.036879955744053096,0.1713796058269065,0.04521817770743838,0.07214131256024796,0.4169096209912533,0.4450576349637277,0.24242424242424243,0.359375,0.29003660173996215,0.5977011494252874,0.7454545454545454,0.6510159794831321,0.574508109207382,0.5076923076923078,0.24100719424460432,0.45799999999999996,0.42426600914341006,0.6170678425831181
0.22611644997173475,0.7223942208462292,0.16595980084823894,0.6732770228914184,0.2034817996834727,0.25711903707370426,0.7288629737609329,0.44950821131336494,0.696969696969697,0.46875,0.4316614247089334,0.9885057471264368,0.9999999999999999,0.512921680804892,0.3711424068330875,0.676923076923077,0.6330935251798562,0.46,0.6727993355003693,0.7957291818934853
0.0,0.0,0.06146659290675516,0.1468968049944913,0.07536362951239729,0.13206367402235356,0.5568513119533527,0.21807824113222657,0.12121212121212122,0.109375,0.1557689124317166,0.264367816091954,0.3090909090909091,0.23673308344841165,0.24403884284915342,0.2,0.15827338129496404,0.438,0.1875053140349385,0.24634556351410608
0.7348784624081379,0.20639834881320834,0.6392525662302536,0.37948341290243587,0.723490843319014,0.48378188260427746,0.282798833819242,0.1513195958876674,0.5303030303030303,0.171875,0.34705438761058693,0.264367816091954,0.32727272727272727,0.11836654172420583,0.12201942142457672,0.06923076923076923,0.4460431654676259,0.47100000000000003,0.20254812063022812,0.2946653348275918
0.0,0.0,0.09834654865080826,0.04896560166483044,0.12058180721983568,0.16072219472162141,0.9999999999999998,0.6720370287952289,0.13636363636363635,0.171875,0.2514116500211518,0.1839080459770115,0.19999999999999998,0.17754981258630875,0.31521683868015654,0.34615384615384615,0.025179856115107917,1.0,0.7545537191704217,0.687314232811967
0.0,0.0,0.006146659290675516,0.01224140041620761,0.00753636295123973,0.07995727275095738,0.5685131195335276,0.0979126796920201,0.030303030303030304,0.015625,0.11346539388254337,0.05747126436781609,0.05454545454545454,0.21700532649437737,0.08643042350907516,0.023076923076923078,0.03237410071942446,1.0,0.07631935224366729,0.08595640663320826
0.0,0.0,0.012293318581351033,0.0,0.01507272590247946,0.09037855300523662,0.9999999999999998,0.19137478303440292,0.015151515151515152,0.015625,0.1428939285254465,0.06896551724137931,0.10909090909090907,0.05918327086210291,0.10168285118714726,0.08461538461538462,0.007194244604316547,1.0,0.19796987514470518,0.16554191232600818
