L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,Cluster,Cluster_KMeans,Cluster_Agglom,Cluster_GMM,GMM_Confidence,Recon_Error,Player
-0.49506754,-1.3790067,-0.81279975,2.5953705,0.9118214,-3.3769114,-0.56718206,0.94612736,-0.15315181,0.9925283,1.5410997,0.5065386,1,1,1,1,1.0,0.23862958,Randal Kolo Muani
-0.5300153,-0.02005212,-0.39976215,0.009408981,-0.21327259,0.25536847,-0.12031014,0.5080814,-0.19996548,-0.00038245693,-0.23072599,0.5946683,4,4,4,2,0.65639305,0.034996398,Randal Kolo Muani
-0.7982478,-0.2962299,0.33083642,-1.1063815,-0.9531883,0.5599247,0.9127594,-0.5763169,0.1560287,0.4381919,0.06933892,-0.8735654,0,0,0,0,1.0,0.06917019,Marco Komenda
-0.07509744,0.025111843,-0.42620897,-0.13793106,-0.07362755,0.14803125,-0.007809341,0.25155097,-0.41200352,-0.3391438,-0.34434253,0.21948774,4,4,4,4,0.9892384,0.023958579,Mert Kömür
-1.5151966,-0.62235975,-0.7683291,1.5779802,0.51558363,-3.1886356,-2.0640748,2.736781,-0.48952925,3.3583236,2.7897596,0.6352835,1,1,1,1,1.0,0.12395612,Ibrahima Konaté
-0.054341197,-0.57274306,-0.7064976,0.5820438,0.051346082,-0.8806226,-0.106297866,0.45719302,-0.22815657,-0.20970933,-0.65064716,0.3330692,3,3,3,3,0.99855244,0.062422305,Ismael Konate
-0.35277554,-0.24730755,-0.020660453,0.6737847,0.5395783,-0.82044095,-0.63710165,0.2149499,0.078954086,0.64888126,0.11901888,1.0572598,1,3,1,1,0.99999946,0.08325949,Geoffrey Kondogbia
-0.9004156,0.13205326,-0.8309207,-0.29599255,-1.4601883,0.79893905,0.18370208,1.16021,-0.4338504,0.8119228,1.2492489,0.28134224,2,2,2,2,1.0,0.21012256,Abdoul Koné
-0.38606548,-0.48146623,-0.40026385,0.8820927,0.60658026,-0.8940411,-0.3277677,-0.041559972,0.31852096,-0.09503858,-0.11205162,0.94475865,3,3,3,3,1.0,0.044400375,Amadou Koné
-0.12693898,0.23720072,-0.62352884,-0.72657764,-0.24971373,0.36357653,-0.6836268,0.65475184,-1.001333,0.19944249,0.12644681,0.22027914,2,2,2,2,1.0,0.12335358,Ismaël Koné
-0.5788049,-0.5600057,-0.28690132,0.14704822,0.23588237,-0.2451492,0.050196394,-0.020457476,0.25210136,-0.28151226,-0.830286,0.61037,4,4,4,4,0.9966259,0.042657726,Ismaël Koné
0.19406654,-0.33008882,-0.73869866,0.5325029,0.20820105,-0.6787218,-0.1837261,0.15386793,-0.2420013,-0.36279964,-0.6838,0.39359456,3,3,3,3,1.0,0.05572176,Manu Koné
-1.5239936,-0.3749562,-0.14184001,0.31710526,-0.9011308,-0.9492356,-0.20888987,1.5362643,0.35140985,2.6576402,1.323992,0.20288782,1,2,1,1,0.99999046,0.22263274,Ezri Konsa
-0.11695896,0.12645386,0.23393616,-0.22900282,-0.39362732,0.17925887,0.45268714,0.03322295,-0.021268412,0.1990457,0.07132897,-0.3856963,0,0,2,0,0.9574974,0.13529433,Teun Koopmeiners
-0.325912,-0.4116336,-0.10552562,-0.2701208,-0.72388077,-0.3280906,0.78373903,-0.0071717873,-0.033189476,-0.2624494,-0.079868585,-0.5487182,0,4,0,0,0.9994417,0.033560462,Kacper Koscierski
0.10183419,-1.0807263,-0.94671553,0.24100015,-0.45166323,-1.2215352,0.5027409,0.22042269,-0.31298435,-0.66813874,-1.0368733,-0.11743611,4,3,4,4,1.0,0.044606656,Odilon Kossounou
-0.7614074,-1.1389661,-0.5179556,2.5190282,1.2433221,-3.65344,-1.3273627,1.5733355,-0.57398313,2.3868706,2.3520546,0.8675384,1,1,1,1,1.0,0.1808363,Christian Kouamé
-0.21551722,-0.22244285,-0.34616548,-0.084464416,-0.24487226,-0.047031567,0.028853314,0.43105045,-0.44102377,-0.039158706,-0.45602474,0.12814388,4,4,4,4,0.9859575,0.06314383,Christian Kouamé
-1.5178463,-0.56784874,0.7228843,-1.1739734,-1.4084136,0.8362729,1.134843,-0.55400306,0.62288165,1.3931117,0.19274566,-0.32622573,0,0,0,0,1.0,0.03389996,Henri Koudossou
-0.6882587,-0.55363095,-0.09440894,-0.30437666,-1.1389879,0.08743884,0.8087297,0.29483646,-0.22767895,0.29243714,-0.107947536,-0.28335828,0,0,2,0,0.9999993,0.04595808,Konstantinos Koulierakis
-0.90111387,0.13260707,-0.24122417,-0.5225404,-0.7687576,-0.030146249,-0.5596607,0.8934883,-0.32263967,1.5513116,1.0335144,0.037257474,2,2,2,2,1.0,0.13375154,Emmanuel Koum Mbondo
-0.42403728,-0.6662328,-0.15449983,-0.11079089,-0.88986486,-0.9349864,1.1966746,-0.23408523,0.37766045,-0.59181845,0.011857793,-0.8649201,0,0,0,0,1.0,0.040118113,Jules Koundé
-0.5691704,-0.34418944,-0.041150786,-0.1225646,-0.044565786,0.052168176,0.29677474,0.041076142,0.041096702,-0.22776063,-0.6075512,0.34695038,4,4,4,4,0.99949557,0.025141563,Boubakar Kouyaté
0.07861723,-1.024593,-1.286252,1.8422701,0.21875906,-2.4362752,0.09262362,0.21327862,0.3295161,-0.68544054,-0.18504956,0.5007601,3,3,3,3,1.0,0.073070064,Mateo Kovačić
-0.01048626,0.501544,-0.35332334,-0.65445143,-0.8398478,0.70137775,0.104156956,0.51370513,-0.50515085,0.4204033,0.7250302,-0.2852559,2,2,2,2,1.0,0.122732446,Viktor Kovalenko
-0.025544241,-0.21123154,-0.39634013,0.18012024,0.2705665,-0.27814376,-0.23367283,0.16605903,-0.2832478,-0.19652016,-0.7002884,0.36571667,3,4,3,3,0.9999152,0.030496746,Matej Kovar
-0.8130056,0.11871157,-1.1222485,-0.046462446,-0.74669296,0.27284753,-0.44288728,1.4031374,-0.7676472,0.6620053,0.8390845,0.66579837,2,2,1,2,1.0,0.18055347,Mateusz Kowalski
0.060276046,-0.67964387,-0.78447664,0.36015922,0.123990014,-0.5969235,-0.3248313,0.48306337,-0.44352365,-0.14818732,-1.1011386,0.61999154,3,3,3,3,0.9912976,0.07025461,Goduine Koyalipou
0.098824665,-0.54502386,-0.7267822,0.3094257,-0.60923713,-1.1304519,0.7112601,0.30173782,-0.17822292,-0.94516164,-0.43869328,-0.37443483,4,4,4,4,1.0,0.075237945,Caleb Kporha
-0.2989986,-0.76025015,-0.32152003,-0.12446098,-0.29447955,-0.3377905,0.28483167,0.1849496,-0.17424178,-0.22149755,-0.96822023,0.22819674,4,4,4,4,0.99999905,0.029678058,Emil Krafth
-0.7542511,-0.12901671,-0.3270739,-0.71899366,-1.0742289,0.63819784,-0.03337882,0.70076245,-0.42279577,0.85450476,0.26185724,0.14780721,2,2,2,2,1.0,0.09006814,Alex Král
-0.72966796,0.5118346,-1.52972,-0.67872685,-2.0500464,1.3699318,-0.118073344,1.5964578,-1.0645876,0.8686134,2.169078,0.04253996,2,2,2,2,1.0,0.36888772,Andrej Kramarić
-0.550962,-0.119494535,0.15632169,-0.2382551,0.23794477,0.24982996,0.21178328,-0.2099652,0.057904944,0.022458963,-0.4805867,0.454426,4,4,4,0,0.9978899,0.045551483,Frans Krätzig
-0.12392359,-0.28822082,-0.7218816,0.6704135,0.66549283,-0.7369245,-0.17338194,-0.25937644,0.318622,-0.43563676,-0.5077745,0.70348454,3,3,3,3,1.0,0.05294357,Frans Krätzig
-0.056996882,-0.1413136,-0.31086433,0.086408846,0.07403517,-0.29246587,-0.23928422,0.30426967,-0.43260205,0.032837875,-0.43774086,0.15034005,3,4,3,3,0.9990806,0.05577022,Tom Krauß
-0.31192428,-1.1945237,-0.73982096,-0.15283956,-0.808601,-0.7594864,0.71476394,0.19952162,-0.36283666,-0.34246677,-0.93313944,-0.1388027,4,4,4,4,1.0,0.065715924,Ladislav Krejčí
-0.23476309,0.003572668,-0.3018214,0.06677325,-0.020872395,-0.29242355,-0.2360633,0.3693652,-0.59735924,0.24693675,0.25284007,0.057670206,2,2,4,2,0.862187,0.075893804,Rasmus Kristensen
-0.40180904,-0.22582997,0.0161658,-0.27615613,-0.1484771,-0.009291768,0.51205844,-0.002650477,0.12305914,-0.4478833,-0.67022926,0.103979446,4,4,4,4,0.99958146,0.029613465,Thomas Kristensen
-0.5960251,-0.16438308,0.41578552,-0.36347508,-1.0328197,0.22692724,0.83900744,0.03637263,0.03416431,0.58244663,0.33368668,-0.6129494,0,0,2,0,0.9999995,0.043821182,Nikola Krstović
-0.4606247,-0.18178545,-0.5455214,0.56268096,-0.036231514,-0.36337018,-0.13148272,0.632067,0.0141053945,-0.24533643,-0.41238493,0.5689143,3,3,3,3,0.9998856,0.05538868,Lukas Kübler
-0.703167,-0.17884314,0.080323234,-0.47228462,-0.22343521,0.40130764,0.16248696,-0.000460729,-0.08419956,0.38615817,-0.27357012,0.3643329,0,4,2,0,0.5431227,0.061355162,Takefusa Kubo
-0.44048214,-0.23048367,-0.051090606,-0.40032434,-0.09589398,0.2583862,0.38507253,-0.03970594,-0.072367646,-0.3151976,-0.64658266,0.23358326,4,4,4,4,0.9983667,0.036351908,Mohammed Kudus
-0.99096394,-0.091604084,-1.1146668,0.4801709,-0.56928855,-0.34380412,-0.57844687,1.6976432,-0.22529903,1.1235099,0.41067317,0.93186957,1,2,1,1,0.9999866,0.14704983,Dejan Kulusevski
-0.12985322,-0.2868598,-0.42243594,-0.2822374,-0.12046093,0.03197582,0.052595034,0.18441695,-0.3902228,-0.38216054,-0.7031994,0.19612837,4,4,4,4,0.9999857,0.07237532,Sael Kumbedi
-1.1082624,-0.23241457,-1.1198535,0.18764992,-0.03491878,-1.073055,-1.3899602,1.8276685,-1.0717918,1.4453669,1.3678403,0.5018407,1,1,1,1,1.0,0.14263028,Marash Kumbulla
-0.090384245,-0.33785868,-0.52714366,0.21156055,-0.019577462,-0.40132576,0.061771624,0.25522366,-0.11717248,-0.50593764,-0.7850082,0.29960418,4,4,3,4,0.95197153,0.021308362,Jonah Kusi-Asare
-0.8569787,-0.6195891,0.45401746,-0.38543904,-1.1595458,-0.2254763,1.1569016,-0.32143748,0.35706294,0.32903653,0.23036346,-0.95021194,0,0,0,0,1.0,0.06015586,Daler Kuzyaev
-0.059177056,0.2137961,-0.29869136,-0.082947806,-0.6989402,0.34795606,0.34599206,0.5260936,-0.5412409,0.051570073,0.65777266,-0.28553432,2,2,2,2,1.0,0.045303367,Khvicha Kvaratskhelia
-0.59844434,-0.6346096,-0.1178839,-0.1340409,-0.9523021,-0.2648462,0.8092425,0.15970519,-0.09306681,-0.05692013,-0.15984619,-0.37976444,4,4,2,4,0.9765048,0.033581533,Khvicha Kvaratskhelia
-0.28430897,-0.4893696,-0.48984122,1.1974696,0.46362895,-1.3062103,-0.32980677,0.43522528,-0.104459815,0.114669904,0.29413077,0.36665145,3,3,3,1,0.5386509,0.033804853,Moritz-Broni Kwarteng
-0.5309761,-0.34029418,0.061565477,-0.3535174,-0.40677896,0.20595558,0.5731953,0.09621688,-0.04942186,-0.20096406,-0.60783696,0.20091483,4,4,4,4,0.99748546,0.03950113,Giorgos Kyriakopoulos
-0.522654,-0.12366797,0.3472185,-0.2677371,-0.46373168,0.33915526,0.59944624,-0.06505216,0.11037226,0.4388436,-0.09115098,-0.02198162,0,0,2,0,0.56440866,0.050602775,Luca de la Torre
-0.68624955,0.031545132,0.26823342,-0.58016896,-1.4504716,0.66018,0.67225325,0.4606999,0.09593649,1.5311038,0.96546733,-0.6220443,2,0,2,2,1.0,0.12793829,Rémy Labeau Lascary
-0.23042548,-0.739718,-0.63589007,1.3919395,0.40164337,-1.5866445,-0.2717629,0.48886028,0.0963801,-0.010023873,-0.090111956,0.76027465,3,3,3,3,1.0,0.053765494,Gaëtan Laborde
-0.49731535,-0.317465,0.20305717,0.12320351,-0.17548107,-0.21373343,0.24513166,0.0016820133,0.006856814,0.24987553,-0.038558856,-0.076478556,4,4,4,0,0.988033,0.07606905,Nediljko Labrović
0.03907229,0.011100011,-0.2042009,0.08700281,-0.22902052,-0.4139682,0.506414,0.18433067,-0.0501211,-0.4365353,-0.10885528,-0.12837754,4,4,4,0,0.99999994,0.044757545,Alexandre Lacazette
-0.6312379,-0.32460785,-0.05255904,-0.30261153,-0.105093405,0.11991836,0.52270275,-0.2173903,0.22743143,-0.36410463,-0.5962159,0.1686418,4,4,4,4,0.9985429,0.046156067,Younes Lachaab
0.106178835,0.5286531,0.19387992,-0.52150244,-0.8812081,0.64756143,0.9435758,0.038500935,0.06635103,0.16420843,0.55709183,-0.68470806,2,0,2,2,0.90497553,0.08368361,Maxence Lacroix
0.038231,-0.18747842,-0.52197766,0.11355945,-0.27847552,-0.43675578,0.19003692,0.36554185,-0.5267042,-0.32368898,-0.12577114,-0.13727167,4,4,4,4,0.99999815,0.068051666,Alban Lafont
-0.9123826,-0.8895507,-0.0693961,-0.22009103,-0.39860946,-0.16179737,0.7496387,-0.3627277,0.44436985,-0.28300616,-0.6962483,0.0544179,4,4,4,4,0.9999857,0.014270658,Yoel Lago
-0.8181161,-0.76643807,-0.022717305,-0.18616052,-0.5087829,-0.20991829,0.74786884,-0.29245633,0.34311688,-0.24031575,-0.5153476,-0.13341251,4,4,4,4,0.99660873,0.017898113,Konrad Laimer
-0.45383078,0.3402212,0.22089553,-0.58450717,-1.2055787,0.80376565,0.73682505,0.35537246,0.33648825,1.2601286,0.86035836,-0.3867113,2,0,2,2,1.0,0.13391447,Stefan Lainer
-0.13570641,-0.25684366,-0.39349186,0.5655185,0.43365866,-0.82138354,-0.72875327,0.56661844,-0.323399,0.5515961,-0.40220946,0.8423387,3,3,3,1,1.0,0.090363264,Kenny Lala
-1.4002637,-0.29564774,0.79895675,-1.169852,-1.3352139,0.74763936,1.1225961,-0.69692236,0.7535301,1.5620325,0.55292666,-0.7463127,0,0,0,0,1.0,0.090080574,Adam Lallana
-1.323434,-0.9474672,0.2854594,-0.7977221,-1.2624481,0.3981923,1.1045452,-0.36524248,0.26858288,0.49134326,-0.27277023,-0.14398833,0,0,0,0,1.0,0.07593647,Mathis Lambourde
-0.66055465,-0.02012299,-0.46378094,-0.5598939,-0.68650126,0.7862791,0.18872048,0.39649746,-0.34283552,0.2039843,0.02515766,0.38718757,2,2,2,2,1.0,0.034806263,Mohamed Lamine Bayo
-0.27717048,-0.11606453,-0.14997905,-0.26163864,-0.008577149,0.11927985,0.013238739,0.1870578,-0.33252776,-0.15931332,-0.46672824,0.17969927,4,4,4,4,0.9983667,0.034895997,Tariq Lamptey
-0.7481738,-0.7136608,-0.44089288,0.81807476,0.040698215,-0.9611255,-0.0030610114,0.46452263,0.39954478,-0.19596931,-0.39108267,0.5845327,3,3,3,3,1.0,0.047737032,Will Lankshear
-0.9564308,-0.08025042,0.36525902,-0.21256332,-0.39284363,-0.40988988,-0.4312269,0.55928993,0.229176,1.763423,0.55847967,0.35995504,1,2,1,1,0.86458975,0.080983415,Gianluca Lapadula
-0.16378064,-0.16167559,-0.27157027,0.6908263,0.2661623,-0.7346863,-0.29385698,0.42209226,-0.28645223,0.21707405,0.011371091,0.3215602,3,3,3,3,0.82646984,0.072097056,Cyle Larin
-0.6934503,0.21156688,-0.46717012,-0.39651448,-0.74132794,0.6945652,-0.07071832,0.6440687,-0.32890904,0.41843975,0.38722554,0.4891102,2,2,2,2,1.0,0.07088787,Gautier Larsonneur
-0.09468868,-0.43801594,-0.488613,0.62061936,0.12960492,-0.73926246,-0.18469097,0.47670555,-0.17960776,-0.10065262,-0.6088927,0.42258343,3,3,3,3,0.9995728,0.027114749,Hugo Larsson
-0.437026,-0.26003382,-0.072437264,-0.3706652,-0.5226522,0.21780507,0.53541106,0.20006181,-0.21440803,-0.2506132,-0.44722036,0.09319217,4,4,4,4,0.993954,0.024062429,Juanmi Latasa
-0.10350429,-0.41330972,-0.6361496,0.5720829,0.34422985,-0.6923671,-0.15848298,0.10394178,0.11961989,-0.41531718,-0.77174425,0.600713,3,3,3,3,1.0,0.026355619,Toni Lato
-0.044126675,0.019224592,-0.4169634,-0.5259312,-0.55800235,0.4405074,0.21399558,0.30356282,-0.6559473,-0.14366212,-0.0032120943,-0.032484114,4,4,4,2,1.0,0.062177956,Roméo Lavia
-0.514599,-0.35434505,-0.18891978,-0.13622348,-0.35622382,0.011771321,0.1861812,0.3708161,-0.2864618,0.060125917,-0.40058118,0.13899305,4,4,4,4,0.9972657,0.048221312,Valentino Lazaro
-0.50870466,-0.8187989,-0.42875004,-0.06381662,-0.5797137,-0.39216566,0.5712874,0.15153107,-0.07382687,-0.3968715,-0.7420733,0.027822696,4,4,4,4,1.0,0.04309537,Darko Lazović
-0.35010067,-0.61905277,-0.3700478,0.9678282,0.3609838,-1.1565126,-0.14142793,0.048722122,0.34216762,-0.13678168,-0.19236016,0.71216154,3,3,3,3,1.0,0.033983797,Manuel Lazzari
-0.41439074,-0.14190951,-0.20200264,0.16414371,-0.10363671,-0.22432706,-0.094534025,0.48371887,-0.28766134,0.3568058,-0.19940047,0.29821908,4,4,4,2,0.57936305,0.09160319,Julien Le Cardinal
-0.8246067,-0.27699944,0.32150832,-0.64280427,-0.2957553,0.0030592382,0.9354447,-0.9064798,0.8521108,-0.09751019,-0.20937768,-0.67806643,0,0,0,0,1.0,0.021678913,Jérémy Le Douaron
-0.46638685,0.1163901,0.4611556,-0.5006119,-0.3640425,0.31384152,0.8684643,-0.41658953,0.469917,-0.026692316,-0.16701949,-0.3761603,0,0,0,0,1.0,0.041354917,Enzo Le Fée
-0.5684625,-0.07225818,-0.6068781,0.06890488,-0.27260658,-0.14775701,-0.5274901,1.0009017,-0.34977025,0.6604849,-0.117056355,0.76111984,1,2,1,1,0.9624315,0.080191016,Robin Le Normand
-0.46873826,-0.3822794,-0.25529727,0.4990809,0.2587846,-0.5307702,-0.23299363,0.28806332,0.044023335,-0.10690236,-0.3882633,0.6350324,3,3,3,3,0.9999895,0.030972099,Nicola Leali
-0.5178501,-0.101054356,-0.21330744,-0.010788307,0.24619439,0.06685026,0.18871891,-0.07506106,0.24344717,-0.40838814,-0.5237696,0.4359951,4,4,4,4,0.9999895,0.013500072,Rafael Leão
-0.7686631,-0.08657107,-1.1945541,0.46045005,0.26952314,-1.2868996,-1.8040342,1.7979363,-1.0753771,1.4825504,0.8815627,1.0194418,1,1,1,1,1.0,0.12430775,Benjamin Lecomte
-1.7965701,-0.65249914,-1.2076374,1.7064857,0.4334008,-3.077534,-2.1461976,3.2195728,-0.4921491,3.2480447,2.767453,0.95210135,1,1,1,1,1.0,0.07411727,Pierre Lees-Melou
-0.6149885,-0.018505596,0.4393411,-0.50201416,-0.19530895,0.063273534,0.6352044,-0.7727397,0.7100074,0.28127533,0.109533906,-0.8262869,0,0,0,0,1.0,0.053159017,Jordan Lefort
-0.17812261,-0.123113126,-0.25940806,-0.27481252,-0.3898507,0.16004123,0.080774754,0.38255987,-0.62201804,0.13724595,-0.093093954,-0.06396739,4,4,4,2,0.78697133,0.06848011,Diogo Leite
-1.1155975,-0.37434918,0.77959967,-0.7103865,-1.2162359,0.5310331,1.1730593,-0.4117019,0.5880105,1.1696075,0.3044664,-0.59053093,0,0,0,0,1.0,0.13042054,Maxim Leitsch
-0.51462424,-1.145445,-0.65163904,0.14858446,-0.9582256,-1.0247993,0.989147,0.12393904,-0.035063922,-0.572641,-0.4784662,-0.5075277,4,4,4,4,1.0,0.02379835,Florian Lejeune
-0.77030665,-0.17142846,-0.10079593,-0.32891184,0.4015996,0.39516222,0.49695578,-0.57681215,0.50764424,-0.33478492,-0.6443168,0.5738262,4,4,4,0,0.99970824,0.015895441,Stefan Lekovic
-0.31943813,-0.16437896,-0.31235328,-0.07770176,-0.018622372,-0.18546769,-0.58200425,0.7344286,-0.43682194,0.5480479,-0.4802348,0.62185603,2,2,3,2,0.99968195,0.08806157,Iñigo Lekue
-0.023964226,-0.3725816,-0.710897,0.76432145,0.19555578,-0.7939657,-0.2722759,0.47879618,-0.28888714,-0.17772189,-0.43866113,0.45095348,3,3,3,3,1.0,0.030201923,Nunzio Lella
-0.57833844,-0.53661394,-0.15036806,-0.2825582,-0.4657245,0.119943455,0.31935096,0.2526644,-0.28523633,0.05498898,-0.5561422,0.21970108,4,4,2,4,0.9998693,0.0431821,Thomas Lemar
-0.2736434,-0.44026506,-0.5840306,0.6555633,0.52672064,-0.7697749,-0.18755949,-0.108210705,0.26801372,-0.34440684,-0.49206993,0.69110286,3,3,3,3,1.0,0.014762744,Félix Lemaréchal
-0.6996455,-0.42906204,-0.43331838,0.38325113,0.44395408,-0.33987805,-0.16985536,-0.021034755,0.29742146,-0.3135435,-0.42215508,0.7234609,3,3,3,3,0.9999891,0.029514402,Mario Lemina
-0.8614479,-0.8026577,-0.04695771,1.2912041,0.44654533,-1.909924,-0.4072691,0.9618382,0.14976107,1.6861852,0.91173375,0.862329,1,1,1,1,1.0,0.11529676,Clément Lenglet
-0.41527876,-0.05099863,-0.13873893,-0.082611516,0.15096663,0.058795363,0.25622034,-0.031458743,0.14707856,-0.40548205,-0.5151081,0.32457355,4,4,4,4,0.9999533,0.025910893,Bernd Leno
-0.38206676,0.14393735,-0.34256318,-0.10182054,-0.089726865,0.27496248,-0.26356956,0.45590264,-0.2665307,-0.038322,-0.19881654,0.56213945,4,4,4,2,0.99698496,0.057748426,Donovan Léon
-0.9304345,0.08229427,0.30180055,-0.7637919,0.320356,0.95957327,0.69086516,-1.1359384,0.8198464,0.16354224,-0.30714178,0.09010338,0,0,0,0,1.0,0.05785057,Giovanni Leoni
-0.34170002,-0.08562613,-0.17874956,0.09403895,-0.25090092,-0.0023308396,0.13291554,0.38147852,-0.41598457,0.07404472,0.0314703,0.052222483,4,4,4,2,0.9506719,0.073255934,Esteban Lepaul
0.093547836,0.14011008,-0.31150103,-0.08377139,-0.98165214,0.1904359,0.75847906,0.5464096,-0.56469786,-0.27804098,0.64579403,-0.42048603,2,4,2,2,0.9999943,0.07041266,Johann Lepenant
-0.8594551,0.05735801,-1.140418,0.17369284,-0.618504,0.1600792,-0.64684176,1.4308857,-0.43871677,0.6241659,0.3570148,1.098875,2,2,1,2,0.98342234,0.110718966,Jefferson Lerma
-0.44713956,-0.11445457,0.084232636,-0.22932975,0.034048613,0.123873696,0.2642755,-0.039492615,0.016160056,-0.19521867,-0.47146073,0.13920629,4,4,4,4,0.9976548,0.02621614,Louis Leroux
-0.7345858,-0.043735728,-0.0385407,-0.38326144,0.61951464,0.5654706,0.35850742,-0.48299488,0.48066574,-0.23399618,-0.7667645,1.0046268,4,4,4,0,1.0,0.084790945,Robert Lewandowski
-0.88653827,-0.39842287,-0.8277467,1.3908993,0.34309265,-1.9362824,-1.1866205,1.9123096,-0.37585765,1.611169,1.3157284,0.7568748,1,1,1,1,1.0,0.10564194,Jamie Leweling
-0.71767616,-0.073821165,0.24460274,-0.3790663,0.16601284,0.47228628,0.50038254,-0.58726263,0.39633602,-0.014365211,-0.3758735,0.25931138,4,4,4,0,0.9999995,0.041688476,Rico Lewis
-0.20539647,-1.0676763,-0.76408654,0.2357359,-0.6600808,-1.1377685,0.73590773,0.18221307,-0.072583154,-0.7068617,-0.86245024,-0.23423135,4,4,4,4,1.0,0.044187814,Keane Lewis-Potter
-0.5219397,-0.3583876,-0.12991151,-0.21368821,-0.07133295,0.12546642,0.37203985,-0.0010790825,0.04382655,-0.3577674,-0.7235913,0.37933737,4,4,4,4,0.9996472,0.044482306,Myles Lewis-Skelly
-0.49913704,-0.43454114,-0.6292977,0.7766485,0.4710417,-0.7197326,-0.40414125,0.24813259,0.2255647,-0.30574602,-0.4190452,0.9004107,3,3,3,3,1.0,0.028341046,Ben Lhassine Kone
-0.27155727,0.2666551,0.15577124,-0.4104092,-0.8767083,0.72379166,0.743083,0.18053418,0.16442655,0.58879197,0.3689315,-0.27257144,2,0,2,2,0.9978104,0.11276497,Mattia Liberali
-0.4157725,-0.2444731,-0.043867864,-0.15279095,0.19755384,0.0328933,0.18317889,-0.07673723,0.067274004,-0.23756737,-0.68522274,0.3482175,4,4,4,4,0.9995701,0.03867029,Philipp Lienhart
-0.22123863,-0.91608185,-0.522561,0.1903348,-0.29687044,-0.83821195,0.44628128,0.12173937,0.06447096,-0.52491844,-1.049463,0.062077917,4,4,4,4,0.99993795,0.028890425,Matthijs de Ligt
-0.42405558,-0.11545396,0.45106918,0.4416124,-0.6652156,-0.45858288,0.26938164,0.28039455,-0.06661639,1.5512989,1.2922512,-0.84355307,2,2,2,2,1.0,0.21834517,Pedro Lima
-0.10903269,-0.29586896,-0.2432059,0.382236,0.26370555,-0.49913514,-0.22068992,0.21656364,-0.23525028,0.05923073,-0.49308538,0.34219453,3,3,3,3,0.9999475,0.03968206,Victor Lindelöf
-0.40902823,-0.11410691,-0.31143463,0.47766978,0.13257092,-0.32737678,-0.19665498,0.3818489,-0.10332265,-0.09759988,-0.15947519,0.36529368,3,3,3,3,0.9966753,0.049094856,Jesper Lindstrøm
-0.77773947,-0.46624497,-0.968949,0.92400396,0.5011903,-2.0643697,-1.468534,1.6323737,-1.1186407,1.5342182,1.6156971,0.43889442,1,1,1,1,1.0,0.19514112,Karol Linetty
-0.6968575,-0.52477986,0.14858556,-0.40480983,-0.3934865,0.051131025,0.68364036,-0.24908006,0.19235422,-0.22570458,-0.5669775,-0.08489026,4,4,4,4,0.9829185,0.027019173,Samuel Lino
-0.9621091,-0.5091673,0.49728394,-0.8214482,-0.93491524,0.31129718,1.1619182,-0.6194422,0.44937092,0.1386507,-0.2112041,-0.5753739,0,0,0,0,1.0,0.056658376,Pol Lirola
-0.449485,0.14260718,-0.050131716,-0.7127956,-0.11359516,-0.20968339,-0.9896396,0.5680264,-0.71297127,1.2113891,0.3445448,0.12427556,2,2,3,2,0.9991292,0.12911732,Dailon Livramento
-0.8305433,0.094863184,-1.3569295,0.3263843,-0.28301945,-0.5557205,-1.5481557,2.025188,-0.71477914,1.2790132,0.58277106,1.2179451,1,2,1,1,0.99996185,0.1988091,Valentino Livramento
-0.7136826,-0.43621084,-0.09044855,-0.40386927,-0.42524874,0.35821682,0.40198076,0.080724046,-0.17243412,0.066934146,-0.4609132,0.2916755,4,4,2,4,0.95445246,0.0665133,Marin Ljubicic
-0.64196587,-0.1636481,-0.27799326,-0.63755906,-0.822571,0.7434253,0.677684,0.087000445,-0.19381349,0.10943711,-0.05197096,0.1194119,0,0,2,0,0.9738741,0.090416454,Javier Llabrés
-0.37618074,-0.44577155,-0.35741726,0.06412555,-0.20514975,-0.38834408,0.49008265,0.04023864,0.2585551,-0.67704153,-0.7913029,0.15248714,4,4,4,4,0.9999934,0.010556446,Diego Llorente
-0.49530113,-0.56450725,-0.630966,1.4846966,0.44400206,-1.5598387,-0.4993376,0.9151069,-0.54663634,0.61395216,1.2002034,0.093739584,1,1,1,1,1.0,0.20131183,Marcos Llorente
-0.16693261,-0.021131594,-0.0847139,-0.21514289,-0.17928873,0.06543335,0.38634655,0.16484672,-0.12280889,-0.34547192,-0.41057032,0.044026468,4,4,4,4,0.8541186,0.016129743,Gautier Lloris
-1.0071801,-0.37225693,0.8374692,-0.29395175,-0.6974215,-0.04456199,0.7351468,-0.7049525,0.7089647,1.1284754,0.5363903,-0.90902764,0,0,0,0,1.0,0.06653716,Giovani Lo Celso
-0.70348597,-1.4474871,-0.39856696,2.72089,1.159486,-3.4196231,-0.6631148,0.74480414,0.2115752,1.7294482,1.9624717,0.7694633,1,1,1,1,1.0,0.17299762,Stanislav Lobotka
-0.51494485,-0.26283893,0.041683823,-0.3056454,-0.091149315,0.09189069,0.54603636,-0.070582904,0.2105905,-0.4431445,-0.7511909,0.25316924,4,4,4,4,0.9998417,0.028424522,Manuel Locatelli
