mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,Cluster,GMM_Confidence,Recon_Error,Player
0.14234242,1.5591843,2.909108,-0.2595766,0.56984717,-1.5316643,-1.0648746,0.51218945,-1.2289753,1.5085249,-1.6804333,3.2237842,0.71227145,2.3004062,1.16253,-2.0345962,3,1.0,0.41277343,Benjamin Lecomte
-0.32769546,2.675812,4.3168178,-0.41487038,1.5929222,-2.6319754,-3.441883,0.4735853,-2.1653695,2.2621179,-1.5740031,4.296854,0.5898958,3.3448167,2.9493127,-3.8554752,3,1.0,0.35685155,Pierre Lees-Melou
0.22553629,-0.40436408,-0.43201947,0.185978,-0.71895456,0.2830523,0.58635694,0.42448705,-0.5850736,0.27596733,1.3721658,-1.0548371,-0.19216405,-0.35362935,-0.6501806,-0.25554988,7,0.99975395,0.23368403,Jordan Lefort
0.19190273,0.06157059,0.19458026,-0.15187417,-0.09372546,-0.17780803,0.064005405,0.20726404,-0.62446845,0.49820146,0.3253958,0.09988263,0.08877986,0.4246757,-0.57615775,-0.6957502,4,0.9999809,0.17670637,Diogo Leite
0.34131506,-0.2742787,-0.99834025,0.071279526,-0.34124634,0.07237538,0.59228355,0.8332746,-1.1566083,0.95876783,2.0266874,-0.9346247,-0.26147243,0.3726049,-1.2715738,-0.63426477,7,1.0,0.41371226,Maxim Leitsch
-0.040771075,0.018641982,-0.23362811,0.13961886,0.22452565,-0.07737733,0.48252302,-0.17431913,0.7190845,-0.3892066,-0.12279708,-0.96482646,-0.5428867,-0.9993972,-0.015733622,0.5626481,1,0.99970716,0.36798996,Florian Lejeune
-0.25192335,-0.4563749,-0.42622948,0.19464546,-0.2131903,0.5964536,1.0096325,0.048337083,1.0417608,-0.8026259,-0.09720025,-0.95193535,-0.17474505,-1.4408976,-0.11570661,0.9298715,2,1.0,0.20757301,Stefan Lekovic
-0.09520412,0.54779255,0.9880702,-0.16244319,-0.18169895,-0.786878,-0.027059592,0.09928117,-0.013785545,0.04245664,-0.99991506,1.2570837,0.22060221,1.0408454,0.108450234,-0.41120565,0,0.99976736,0.2821329,Iñigo Lekue
-0.76938283,0.65538174,0.6526527,-0.4442926,0.6208501,-0.80206615,-0.29457825,0.09271857,1.1834885,-0.33590066,-1.3432405,1.0463134,0.16030821,-0.17803141,0.8554919,0.6349688,5,1.0,0.11630827,Nunzio Lella
0.11114404,-0.023422644,-0.19457443,-0.05267204,0.06338546,0.0388579,0.28902978,0.112161785,0.09737432,-0.23451172,-0.104705945,-0.34764162,-0.048637267,-0.35933793,-0.19090696,0.12981561,1,0.99997336,0.110017106,Thomas Lemar
-0.76452565,0.29954305,0.29614037,-0.302417,0.69340956,-0.36346877,0.024211615,-0.03466621,1.8748645,-1.0065538,-1.4706011,0.2823211,-0.06306462,-0.8160603,0.5787309,1.2078466,5,1.0,0.07082585,Félix Lemaréchal
-0.56658584,0.17964354,0.18161017,-0.29457653,0.55079156,-0.31353757,-0.07673202,0.036929928,1.6225494,-0.9250001,-1.226136,0.17359482,0.09021697,-0.753405,0.5278195,0.9001929,5,1.0,0.12306638,Mario Lemina
-0.9639451,1.7415268,1.6829364,-0.6695555,1.0406415,-1.5745827,-2.1696534,0.12051544,0.39374375,0.029635746,-1.1267614,1.8797206,0.20659563,0.8599446,2.3577082,-0.32789683,6,1.0,0.28810936,Clément Lenglet
-0.10693828,-0.10265464,-0.29235673,0.044609632,0.14262405,0.19886507,0.46123767,0.008634597,0.6829294,-0.50447637,-0.22606184,-0.4336639,-0.18150982,-0.8082145,-0.082232095,0.6642455,2,1.0,0.084969275,Bernd Leno
0.25065202,0.116346195,0.38554442,-0.11778043,-0.2378856,-0.40973252,0.30339062,-0.020258717,-0.2673571,0.13194263,-0.38143393,0.623146,0.04887799,0.62226844,-0.3965497,-0.58068216,4,0.9948131,0.2319647,Donovan Léon
0.1846814,-0.631275,-0.69532186,0.4031771,-0.88930154,0.647958,0.9323345,0.17952767,-0.08133518,-0.3241805,0.97165805,-1.1911811,-0.19342728,-0.9755417,-0.5340386,0.30036417,1,1.0,0.4101606,Giovanni Leoni
0.08460899,0.32690242,0.30385023,-0.26977107,0.15809198,-0.4398775,0.041647434,-0.042550623,-0.5335358,0.6236615,-0.04532087,0.39891225,0.13305458,0.6501751,-0.41522515,-0.7031281,0,0.5196344,0.14147179,Esteban Lepaul
0.17466679,-0.16007298,-0.48864263,0.05390059,-0.20622277,0.31254095,0.3641826,0.70225346,-1.1201149,1.0240837,1.3522614,-0.51520884,-0.13699634,0.36464694,-1.0810716,-0.90561306,7,1.0,0.54304266,Johann Lepenant
0.37415174,0.3988828,1.4830714,-0.10048646,-0.16450877,-0.76990587,-0.11450723,0.24710964,-0.94511604,0.75923413,-0.9164949,1.5579966,0.15141329,1.4540902,-0.30147564,-1.387617,3,0.99999905,0.33766428,Jefferson Lerma
0.09028745,-0.15984005,-0.41483504,0.03215314,-0.09486517,0.21696989,0.38950872,0.079174526,0.12810883,-0.31408674,0.14559804,-0.509134,-0.07883197,-0.55286676,-0.26909876,0.34817713,1,0.786835,0.06205654,Louis Leroux
-0.41962498,-0.3445604,-0.20281063,0.076192975,-0.120268986,0.63051516,1.0667124,0.18274093,1.3873763,-0.7922543,-0.3687549,-0.5613677,-0.13139182,-1.3322153,0.026189357,1.1749005,2,1.0,0.5151987,Robert Lewandowski
-0.6484623,2.1429415,2.5379305,-0.51075745,1.3489039,-1.9218391,-2.13002,0.3019631,-0.78546774,1.4133904,-1.4954476,3.0352075,0.46018845,1.9226214,2.4120688,-1.6700008,3,1.0,0.20316085,Jamie Leweling
0.099099874,-0.33748725,-0.5959042,0.25831935,-0.48271966,0.5070983,0.69148505,0.0776184,0.13357319,-0.3707451,0.47709468,-0.88540566,-0.12350109,-0.92508256,-0.32798636,0.402944,1,0.51615095,0.21541607,Rico Lewis
-0.23094699,-0.052917905,-0.12542216,0.2306476,0.38114616,-0.07979486,0.60320675,-0.32716823,1.1928133,-0.52474976,-0.6195168,-0.8220689,-0.6876023,-1.2811081,0.17020689,0.7907288,2,1.0,0.359076,Keane Lewis-Potter
-0.12801489,-0.1344198,-0.21834819,0.047555033,-0.0015525864,0.25140846,0.56130904,0.06252624,0.7343495,-0.48449633,-0.29750216,-0.5766954,-0.16044995,-0.9183993,-0.02055788,0.6049282,2,1.0,0.06428807,Myles Lewis-Skelly
-0.9964796,0.4337358,0.5143566,-0.36391285,0.80799747,-0.5383174,-0.24945661,0.13906112,1.9166219,-1.0039071,-1.6229805,0.71930623,0.046538867,-0.6163006,0.85669327,1.0231191,5,1.0,0.09212832,Ben Lhassine Kone
0.40450582,-0.14792252,-0.67655474,-0.019300159,-0.10070373,0.26044694,0.72385216,0.7351114,-1.3833997,1.098781,1.7514986,-0.7834858,-0.029426586,0.29776394,-1.291483,-0.9046559,7,1.0,0.27429542,Mattia Liberali
-0.18238875,-0.107985996,-0.26348162,-0.011222187,0.09953624,0.2730608,0.5999843,0.056653682,0.8014374,-0.58373725,-0.43145162,-0.40521643,-0.06431692,-0.9057031,-0.060498815,0.73721176,2,1.0,0.08781242,Philipp Lienhart
-0.3142073,-0.09298565,-0.047987796,0.16785346,0.46721795,-0.098570876,0.60420704,-0.26008546,1.3889345,-0.67068046,-0.7791127,-0.6620919,-0.57420385,-1.2356645,0.22924627,0.87580544,2,1.0,0.12984128,Matthijs de Ligt
0.5367421,0.35750112,-0.07988231,-0.47910306,0.6366825,-0.36269,-0.009351753,0.7174312,-1.7743119,1.6951877,1.3848101,0.3841915,0.19911274,1.3211198,-1.0910257,-2.1958253,4,1.0,0.90841115,Pedro Lima
-0.42005897,0.57142687,0.494074,-0.4073117,0.34371006,-0.6728191,-0.33804902,0.015220128,0.9933082,-0.44918755,-1.0198231,0.7981916,0.20248547,0.0032041352,0.66566205,0.51017505,5,0.99999815,0.07825125,Victor Lindelöf
-0.39236018,0.6430422,0.53736365,-0.379764,0.24444233,-0.8842819,-0.45976704,-0.01925937,0.7021091,-0.18087007,-0.83709913,0.829943,0.20022798,0.15503173,0.6329763,0.117030285,0,0.69561374,0.061902978,Jesper Lindstrøm
-0.634101,1.8999764,2.548875,-0.43277884,0.9550099,-1.8204247,-1.9369304,0.41141307,-0.85465515,1.2943829,-1.5020211,3.0395508,0.6186018,1.9589697,2.1205702,-1.8062176,3,1.0,0.37072414,Karol Linetty
0.09259331,-0.36781397,-0.5825192,0.2669473,-0.5425915,0.44550827,0.7650283,0.13036062,0.2034918,-0.36254746,0.4713965,-1.1157924,-0.21906933,-0.9393321,-0.33931732,0.46838,1,1.0,0.054900724,Samuel Lino
0.15612409,-0.50156796,-0.8516675,0.34114978,-0.8000296,0.27898806,0.6537065,0.40818566,-0.53858054,0.20876487,1.5184793,-1.3357866,-0.24248788,-0.5149717,-0.70256555,0.014360398,7,0.9945589,0.18322489,Pol Lirola
0.63703597,0.6289173,1.307285,-0.44140488,0.12538868,-0.86635166,-0.17103747,0.45371288,-1.128539,1.2989419,-0.023316447,1.3877506,0.40932643,1.6563214,-0.6323389,-1.801363,3,0.99999905,0.44981465,Dailon Livramento
0.353292,1.0179579,2.4330769,-0.1791244,0.01420849,-1.1852409,-0.37125218,0.49886352,-1.3980509,1.477053,-1.5935515,2.8066967,0.7059777,2.4538298,0.2305019,-2.135584,3,1.0,0.5032108,Valentino Livramento
0.088682905,-0.10397198,-0.33866042,0.07690734,-0.26228008,0.10391295,0.26408875,0.1447673,-0.077929065,-0.15803431,0.16658449,-0.3745562,-0.014207609,-0.3062466,-0.30886918,0.078029536,1,0.99991035,0.10489936,Marin Ljubicic
0.16961564,-0.19376898,-0.5079911,0.15702718,-0.3832154,0.17317371,0.2869519,0.46215463,-0.7577325,0.4654772,1.0547264,-0.59907913,-0.103809446,0.14904197,-0.81627804,-0.41358986,7,1.0,0.1916974,Javier Llabrés
-0.23963237,-0.190797,-0.21247615,0.25233373,0.23288992,0.071054175,0.718673,-0.16454892,1.2330294,-0.64703786,-0.46875578,-0.8367108,-0.52822894,-1.3152949,0.10799068,0.912585,2,1.0,0.09165028,Diego Llorente
-1.0720369,1.4495075,1.4249456,-0.3312033,0.93170714,-1.2851052,-1.7349622,0.27538502,0.08163825,0.23358679,-1.2784972,1.8594757,0.2354649,0.7436363,2.0353878,-0.5317151,6,1.0,0.32030836,Marcos Llorente
0.10894686,-0.028874256,-0.23438092,0.019432832,-0.045581467,0.16207314,0.37158865,0.015888736,0.011327617,-0.022000093,0.21161276,-0.37753868,-0.24120018,-0.37932748,-0.27001938,0.3002295,1,0.99999815,0.10605222,Gautier Lloris
0.25934124,-0.2920981,-0.75160474,0.15029229,-0.48980695,0.12262303,0.48644948,0.67291987,-0.99300396,0.730696,1.8241676,-0.9547726,-0.13909605,0.0924056,-0.93057245,-0.6236597,7,1.0,0.53052366,Giovani Lo Celso
-1.6837279,2.4315646,1.9539056,-0.6314368,1.8855689,-1.9411237,-3.5349407,0.0431045,1.4560169,-0.57566494,-2.067109,2.3536687,0.21959141,0.04427802,3.9002302,0.064054474,6,1.0,0.3907284,Stanislav Lobotka
-0.07346093,-0.31898132,-0.44543457,0.19245234,-0.20543203,0.42656586,0.889684,0.0046288967,0.73267555,-0.54097724,0.061773717,-0.9247286,-0.30992118,-1.2460215,-0.15116699,0.7302438,2,0.9999714,0.07096872,Manuel Locatelli
0.0941413,-0.39691448,-0.4393748,0.1883344,-0.41370845,0.47905874,0.71963423,0.08537987,0.2901097,-0.4484658,0.33013996,-0.64419794,-0.045237392,-0.9283451,-0.3126288,0.37550384,2,0.9446426,0.43235818,Bradley Locko
0.49308702,-0.094131775,-0.5903908,-0.050908815,-0.012097258,0.013161188,0.5241573,0.70469135,-1.1878442,0.9357915,1.4871624,-0.513652,-0.15526086,0.46180448,-1.2529055,-0.8553444,7,1.0,0.3997163,Ruben Loftus-Cheek
0.78417027,0.49410853,1.8086575,-0.122277096,0.16356193,-0.7768911,-0.329892,0.5869276,-2.1428585,1.8382136,-0.29629424,2.2301514,0.2485457,2.6608806,-1.0237547,-3.1413374,3,1.0,0.29632014,Elysée Logbo
0.3082438,0.1365127,0.039873734,-0.27011046,0.15367799,-0.24730264,0.07091305,0.39461124,-1.0406182,0.9970341,1.00109,0.059677135,0.20242417,0.5053259,-0.65924865,-1.3474693,4,1.0,0.36412302,Enzo Loiodice
-0.44771796,0.88855046,1.155099,-0.29033563,-0.049515594,-0.8332974,0.18969737,0.23343062,0.30341148,0.0012281463,-1.4163687,1.5808269,0.37293047,0.8827723,0.47590107,0.13236922,0,1.0,0.37275198,Sean Longstaff
-0.19291359,0.23386964,0.06157583,-0.11314053,0.33805436,-0.26410776,0.3925023,-0.18855901,0.96584904,-0.5195785,-0.8871616,-0.20742846,-0.27270254,-0.67059034,0.09020196,0.7289833,5,0.99262017,0.15401518,Ademola Lookman
-0.36987346,-0.15350008,-0.22148703,0.3637512,0.40932906,-0.048146464,0.8163019,-0.4018789,1.6277833,-0.7674119,-0.6432955,-1.0996858,-0.81726974,-1.7228782,0.24909313,1.0569357,2,1.0,0.3658291,Anthony Lopes
-0.07604342,-0.11908423,-0.34416747,0.116634175,-0.004452453,0.2830545,0.6584354,0.03544873,0.64909494,-0.462832,-0.14330053,-0.54785883,-0.26382947,-0.92671335,-0.11178984,0.7182334,2,1.0,0.053283073,David López
0.3346321,-0.15251923,-0.41509378,-0.15515006,-0.16054605,0.24347319,0.45373482,0.7229724,-1.0024322,0.8227425,1.3847185,-0.6995467,-0.049082793,0.18268703,-0.9962514,-0.7288341,7,0.9999895,0.15557249,David López
-0.22100961,-0.22020146,-0.22643496,0.04267646,0.05218039,0.24537487,0.70917094,0.012863554,0.9832591,-0.643493,-0.41859165,-0.5426712,-0.24446723,-1.079594,-0.06854455,0.81092155,2,1.0,0.06577663,Diego López
0.37577653,-0.078340195,0.114429906,-0.11953908,-0.08387387,0.071992114,0.21276005,0.557627,-1.3226347,1.0823797,1.0112929,-0.03763413,0.058458664,0.6325511,-1.1862184,-1.399175,4,0.9999895,0.26448596,Fer López
0.11332369,1.7354144,2.5178866,0.022061814,1.0500833,-1.5350353,-1.7339162,0.30037996,-2.0999591,1.8136022,-1.1520187,2.7558548,0.1990279,2.5542836,1.0890001,-3.242911,3,1.0,0.27038354,Fermin López
0.11225228,-0.2566315,-0.5214029,0.15086624,-0.29363343,0.39502913,0.5187123,0.09765095,0.14724885,-0.26409414,0.3867231,-0.5964348,-0.1840106,-0.70510733,-0.29395175,0.4063499,1,0.6300434,0.09282016,Javi López
-0.12686244,0.22139114,-0.04506453,-0.32710305,0.27787808,-0.18190573,0.11342363,0.027129594,0.79085374,-0.48491564,-0.7252069,0.14967515,0.0195738,-0.39147064,0.09539434,0.47329372,5,0.57258433,0.10109421,Pau López
0.3307443,-0.7282807,-0.77924097,0.34497744,-1.0307277,0.49597955,0.83870274,0.6095958,-0.7954397,0.3167883,2.0038545,-1.5637984,-0.36887345,-0.5147121,-0.9424626,-0.2837901,7,1.0,0.34603125,Roberto López
-1.3964115,1.7099491,1.7349074,-0.7425453,1.2811671,-1.4532732,-2.4924319,0.33811504,0.63720596,-0.13704336,-1.501702,2.1316936,0.535571,0.6225846,2.8096068,-0.24292737,6,1.0,0.16884317,Unai López
-0.2901344,0.48410097,0.35710573,-0.37252882,0.4417883,-0.5330159,0.051284716,-0.15351334,1.1253706,-0.45613307,-1.1530837,0.2848123,-0.08193394,-0.30700985,0.41513646,0.764474,5,1.0,0.13860855,Iker Losada
-0.3544375,0.55632675,0.661019,-0.41154712,0.1792574,-0.5805955,-0.08365618,0.07737436,0.6059227,-0.18456922,-1.0569508,0.98940533,0.17689225,0.25859383,0.3452574,0.37172154,5,0.9960225,0.14049296,Iker Losada
-0.9862172,0.8876531,0.8330812,-0.55741096,0.8937244,-0.98402023,-0.9235202,0.09228282,1.4014175,-0.5011786,-1.5334011,1.1977758,0.16648516,-0.31106356,1.3551524,0.58385015,5,1.0,0.10001469,Anthony Losilla
0.44233716,-0.10332749,-0.27017397,-0.09843738,-0.124636516,0.19276345,0.33963555,0.5695125,-1.1134346,0.9305872,1.1072901,-0.44097266,0.00017081946,0.3827886,-1.0611122,-0.8663558,7,0.99962056,0.19871596,Jordan Lotomba
-1.1380014,0.5630938,0.6095215,-0.43188426,0.9272313,-0.69736296,-0.2913813,0.057183683,1.9363135,-0.93475443,-1.7710391,0.90452164,0.030477174,-0.567702,0.9612639,1.0439668,5,1.0,0.1020288,Tom Louchet
0.20548959,0.33441824,0.20130275,-0.2756715,0.21493225,-0.4713142,-0.14346243,0.29963183,-0.6927377,0.63886195,0.5241223,0.3041605,0.12899351,0.74651384,-0.5035237,-1.0302477,4,1.0,0.2968902,Sandi Lovrić
0.049528413,-0.36586803,-0.4638883,0.19217315,-0.3223008,0.38863516,0.6882271,0.06262198,0.39579162,-0.3878049,0.2676182,-0.9299693,-0.22848824,-0.9520831,-0.25295675,0.5375462,2,0.6701388,0.0428702,Pol Lozano
-0.19157985,-0.049248375,-0.17585686,-0.07709473,0.16648741,0.20574902,0.54969656,-0.0036631897,0.93707407,-0.5276435,-0.45021662,-0.33299422,-0.13369411,-0.8690946,0.03612902,0.83014387,2,1.0,0.11855753,Lorenzo Lucca
0.7559389,0.22925776,0.9894085,-0.22045049,0.15786603,-0.5496226,-0.08503841,0.5277799,-1.9972961,1.9705045,0.45977864,1.2844839,0.24394631,1.9640701,-1.3418158,-2.6992352,4,1.0,0.18203382,Jhon Lucumí
0.83617747,-0.10534591,0.55438226,-0.0143224,-0.29321763,-0.13685817,0.4462492,0.43997097,-1.2682602,0.92651206,0.31602317,0.47025806,-8.1300735e-05,1.0008409,-1.2701414,-1.4615874,4,1.0,0.45877904,Yannik Lührs
-1.19138,1.4749194,1.3467615,-0.59736687,0.99273515,-1.4138792,-2.073119,0.17779343,1.0353558,-0.3968809,-1.5258558,1.68762,0.36598155,0.21286784,2.3583958,0.01744261,6,1.0,0.108378574,José Luis Gayà
-0.46468788,0.5853912,0.40963435,-0.40939298,0.3393928,-0.71172976,0.15503184,-0.20104392,1.169026,-0.40651906,-1.1716033,0.59875834,-0.062094,-0.103694215,0.4935081,0.7284617,5,1.0,0.22785816,José Luis Palomino
-1.2412038,1.1920358,0.8837285,-0.5201557,1.0082395,-1.2365984,-1.2299167,0.087516256,1.5699382,-0.48968056,-1.8326333,1.3902042,0.17018321,-0.20403734,1.8234181,0.51512146,5,0.9999686,0.10516547,Douglas Luiz
0.23484397,0.4283032,1.0839701,-0.41418,-0.15949689,-0.79838043,0.036686882,0.19733158,-0.49648324,0.69677657,-0.67240846,1.2232937,0.4018608,0.92570806,-0.17181057,-0.89843553,3,0.99999905,0.23330238,Romelu Lukaku
0.31511587,0.93583506,2.8602576,-0.16758963,-0.14066438,-1.2889925,-0.64056015,0.5196226,-1.5295513,1.2757066,-1.3120329,2.7128162,0.650142,2.1300104,0.4627223,-2.2614045,3,1.0,0.52325094,Castello Lukeba
0.57183456,1.1247544,2.2997491,-0.21463847,0.1576918,-1.2875205,-0.8138018,0.3282265,-1.6041092,1.4420923,-0.7698228,2.2243783,0.13505843,2.3208404,0.022637084,-2.5037642,3,1.0,0.15205884,Dodi Lukebakio
-0.2561426,0.42279226,0.5576712,-0.29071733,0.01014656,-0.57743484,0.078945026,-0.012943216,0.7161026,-0.27898854,-0.88573843,0.842679,0.21147716,0.25545582,0.37348402,0.5290171,0,0.61784315,0.20694068,Saša Lukić
-0.15160516,1.1682274,1.5933175,-0.47732642,0.6465991,-1.259909,-0.8565003,0.2599768,-0.49259982,1.0547923,-0.9257206,2.0938663,0.5355732,1.1888002,0.9466255,-1.1147729,3,1.0,0.21653166,Milos Lukovic
0.27461803,-0.20140016,-0.5460586,0.08298296,-0.42248446,0.15322573,0.5055307,0.5858069,-0.8853692,0.67945194,1.5646833,-0.98711926,-0.08998044,-0.0010618037,-0.7827003,-0.52566284,7,1.0,0.18038657,Joe Lumley
-0.20076719,-0.31675985,-0.43476796,0.14178818,-0.2416045,0.5835865,0.9043922,0.12987867,0.8794359,-0.72454774,-0.15787296,-0.78060275,-0.10937369,-1.3214725,-0.13844594,0.8246654,2,1.0,0.1559124,Daniel Luna
-1.0613717,0.581546,0.44382644,-0.32680494,0.94705456,-0.74483657,-0.36329797,-0.07765235,1.9608849,-0.9685418,-1.7167964,0.7147054,-0.047793347,-0.7182295,0.9543034,1.0315709,5,1.0,0.09916661,Andriy Lunin
0.29808983,-0.02422791,-0.23000555,-0.12522645,0.03973143,0.11457032,0.41315818,0.5439464,-1.1257039,0.9571669,1.1516204,-0.41481146,0.011556335,0.3912504,-0.96703476,-0.94115174,7,0.99999815,0.20447436,Massimo Luongo
-0.3962895,0.28605813,0.31672907,-0.22942728,0.31887582,-0.46300092,0.053431645,-0.055631712,1.0368193,-0.3613056,-0.97490674,0.43975756,0.056221507,-0.18934758,0.36843318,0.64718556,5,1.0,0.08869905,Sebastiano Luperto
0.2714738,-0.17722782,-0.48944044,0.046642054,-0.24938639,0.1530733,0.47040075,0.247945,-0.7091136,0.36476225,0.78980255,-0.52353305,-0.007638462,-0.06304372,-0.7553072,-0.33914936,7,0.9999886,0.17589828,Zito Luvumbo
-0.21847191,-0.1835173,-0.3695237,0.062518194,-0.030842364,0.34247622,0.7525228,0.070330516,0.8924165,-0.6612697,-0.29232395,-0.69961447,-0.19452593,-1.155857,-0.09312219,0.78707045,2,1.0,0.06446812,Charalambos Lykogiannis
0.06623422,-0.3971151,-0.5275573,0.23261389,-0.4079067,0.40928036,0.80866545,0.10367168,0.45505062,-0.47628444,0.3745205,-1.124593,-0.267919,-1.0819725,-0.25196677,0.55286646,1,0.99015534,0.06023275,Senne Lynen
-0.06286711,-0.5651764,-0.48291302,0.2127865,-0.5212398,0.5566962,1.0437376,0.04814144,0.7049421,-0.6133039,0.21009369,-1.2070556,-0.21958292,-1.3056344,-0.31103772,0.7492749,2,0.9999504,0.17551406,Mathias Løvik
-0.24962154,0.38077348,0.4430461,-0.1365045,0.18691497,-0.39451844,0.3544852,-0.1686213,0.9664593,-0.39340582,-1.0303679,0.20322582,-0.18480848,-0.29406083,0.259804,0.8999775,5,1.0,0.28554907,Othmane Maamma
-0.24324387,0.5503516,0.4026485,-0.296806,0.11396368,-0.5797138,0.27765226,-0.18784027,0.8909743,-0.18082309,-0.99482405,0.48537347,-0.034324024,0.034122225,0.34297675,0.6978686,5,0.9991916,0.18709189,Ian Maatsen
-0.26119325,0.60280687,0.7108727,-0.576932,0.15557127,-0.81506526,-0.6860236,-0.0059997365,0.57251227,-0.297025,-0.6496531,1.062632,0.42612094,0.3517892,0.649807,-0.018646795,0,0.9999962,0.19327852,Alexis Mac Allister
-0.31163818,0.017582968,-0.07875325,-0.14435914,0.1878615,0.13603917,0.56699,0.0021304935,1.1276872,-0.54484296,-0.68187994,-0.19852784,-0.12683643,-0.8537555,0.0829868,0.9435398,2,1.0,0.1356677,Deiver Machado
-0.00057748705,-0.25104797,-0.27620453,0.12998623,0.005858146,0.14110705,0.53984404,-0.04831098,0.6588963,-0.41832733,-0.03556011,-0.72816473,-0.31887802,-0.9233212,-0.065844834,0.59245324,2,0.99413884,0.055366375,Lanroy Machine
0.32744095,-0.19111073,-0.4139644,-0.015137766,-0.25874674,0.23888443,0.48709565,0.6451362,-0.99851036,0.7796534,1.4393733,-0.8491036,-0.07311341,0.16274893,-0.92749006,-0.69383365,7,1.0,0.13409096,Shuto Machino
-0.14564803,0.5916609,0.6886395,-0.4215386,0.37896353,-0.84756696,-0.62177646,-0.003164336,-0.37448284,0.5500069,-0.28451535,0.93753415,0.2018165,0.80512273,0.23771141,-0.77745855,0,0.93697494,0.19256787,Darwin Machís
-0.41130066,-0.0137979165,-0.1143965,0.2363444,0.49033108,-0.13446769,0.5927178,-0.3739782,1.4789155,-0.7215887,-0.7776672,-0.8507274,-0.7357881,-1.4873668,0.24198629,0.9422864,2,1.0,0.2950768,Yvann Macon
0.0017657056,0.107357055,-0.0045885444,-0.12708178,0.09695035,-0.39876986,0.06042631,0.1110557,-0.7192749,0.5380475,0.46399498,0.28824806,0.012217753,0.60526055,-0.6871056,-0.8345002,4,1.0,0.2947699,James Maddison
-0.4331299,0.07692662,0.026390284,-0.051191512,0.35911387,-0.15686889,0.41904724,-0.16558538,1.3630856,-0.66518754,-0.9247757,-0.121408194,-0.23426661,-0.85265195,0.26689595,0.90718985,2,0.9568877,0.13416754,Eros Maddy
-1.591461,1.7257771,1.4702566,-0.5083386,1.3525202,-1.4592738,-2.4730444,0.33277214,0.86658156,-0.2792664,-1.6935546,2.1502526,0.28617093,0.038291484,2.917733,-0.20524198,6,1.0,0.15655613,Noni Madueke
-0.47905725,-0.015776478,-0.07428011,0.022574823,0.31198654,0.009714579,0.56330526,-0.07584347,1.5570381,-0.8260288,-0.9119351,-0.33411086,-0.2927083,-1.1072816,0.24554037,1.0824959,2,0.99999815,0.093244635,Pablo Maffeo
-0.11460876,0.24827844,0.20995761,-0.23598601,0.16914321,-0.3204835,0.1015719,-0.04616086,0.67387605,-0.379267,-0.7505031,0.19247074,0.045595504,-0.24446891,0.08745557,0.47249642,5,0.9999791,0.07079192,Gabriel Magalhães
0.21354336,-0.28863946,-0.5178803,0.14822403,-0.52771914,0.22931893,0.5140953,0.21666808,-0.34001794,-0.100782126,0.68364334,-0.63761824,-0.08820643,-0.3881207,-0.5214088,-0.015999818,1,1.0,0.19146837,Soungoutou Magassa
-0.37208468,-0.053352736,-0.2878341,0.044566553,0.24184635,0.1756736,0.75410086,-0.0007831082,1.3857206,-0.8325282,-0.77040607,-0.6586205,-0.3432111,-1.4142437,0.12892652,0.9319965,2,1.0,0.06766591,Edmond-Paris Maghoma
0.14347164,-0.11197076,-0.3284803,0.13927843,-0.12670067,0.25110486,0.40553856,0.06491841,0.16900092,-0.1713582,0.07852345,-0.39324188,-0.18808344,-0.46277815,-0.17723578,0.39565453,2,0.98628765,0.0884428,Giangiacomo Magnani
0.14396851,0.03381933,-0.14035334,-0.051315602,0.015122041,0.12046163,0.28127545,0.14162691,0.058469057,-0.16931215,-0.16600049,-0.22917712,-0.04785115,-0.30301738,-0.16420078,0.15350044,1,0.9970746,0.16420242,Hugo Magnetti
-0.4491952,0.5867722,0.50270987,-0.16420312,0.17603526,-0.8335716,-0.5546271,-0.0030071586,0.13399431,-0.1305268,-0.864894,1.1290432,0.24349108,0.518219,0.44686288,-0.33057538,0,0.7600739,0.20542069,Frank Magri
-0.67727876,0.3615985,0.6606852,-0.29894695,0.24245039,-0.46173808,0.5388619,0.06444059,1.3594697,-0.5691745,-1.529295,0.738413,-0.11435012,-0.11564949,0.4035713,1.0554826,5,1.0,0.26120493,Harry Maguire
-0.19899422,0.6744619,0.6406127,-0.22495018,0.26502368,-0.66008157,-1.0831853,0.07755179,0.21460426,-0.14254844,-0.27217248,0.66343474,0.014582492,0.090797804,0.8811868,-0.21924177,0,0.9998968,0.70958287,Jon Magunazelaia
0.36719504,0.88837254,1.8112036,-0.3329316,0.040247355,-1.1148638,-0.18800612,0.13743272,-0.9043249,1.1839838,-0.8932044,1.8352637,0.33575445,1.6732271,-0.08995234,-1.5162034,3,1.0,0.14510871,Arne Maier
0.17175087,-0.18691275,-0.6227892,0.027223159,-0.3670233,0.28310868,0.53048927,0.30543858,-0.47788516,0.083538234,0.7882383,-0.7208766,-0.08074295,-0.32926178,-0.602391,0.05213616,1,0.9610818,0.14573115,Mike Maignan
-0.5634805,0.8310755,0.88784534,-0.39575022,0.25176942,-0.99144804,-0.38371986,0.07180119,0.045212366,0.29982182,-0.9295896,1.328595,0.36811328,0.67224723,0.6685755,-0.31994134,3,0.87582296,0.19789453,Patrick Mainka
